时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926185774 230.99008 5.8934894 0.9330469  77.985794 45.05982 115.29935 0 0
1409926185863 230.3289 5.36293 0.88389325  77.361626 45.231068 115.186874 0 0
1409926185922 232.91115 6.2452602 1.2629297  79.01572 44.826797 115.8863 0 0
1409926186000 233.3288 6.4766016 1.0611198  79.370285 44.667084 116.00401 0 0
1409926186080 233.07599 6.392474 1.0641146  79.21269 44.71065 115.93601 0 0
1409926186123 233.5349 6.6008334 1.0796224  79.538414 44.618958 116.05172 0 0
1409926186234 234.0772 6.8751955 1.102487  79.95071 44.512474 116.1825 0 0
1409926186274 234.73346 7.2726564 1.0852474  80.470535 44.357136 116.32588 0 0
1409926186361 234.41156 7.235469 0.956875  80.33736 44.402447 116.23737 0 0
1409926186459 231.84969 5.8735027 1.0716015  78.380714 44.954247 115.63375 0 0
1409926186494 233.12032 6.2932944 1.2488672  79.14526 44.792995 115.94312 0 0
1409926186580 233.68185 6.5815625 1.2435417  79.56185 44.663254 116.07539 0 0
1409926186650 233.32373 6.5389194 1.051849  79.41456 44.652576 115.99302 0 0
1409926186736 233.51495 6.59194 1.0775521  79.525665 44.63289 116.04211 0 0
1409926186780 234.23512 6.9526954 1.1238803  80.066864 44.496304 116.21435 0 0
1409926186948 234.51042 7.1134505 1.1270963  80.29211 44.42724 116.279144 0 0
1409926186984 231.77667 5.8510284 1.0104427  78.326996 44.97495 115.607 0 0
1409926187069 231.81992 5.8152995 1.1213411  78.2945 44.992344 115.616745 0 0
1409926187146 233.25859 6.3629165 1.1684115  79.24354 44.72862 115.98341 0 0
1409926187253 233.05188 6.3977604 1.1398437  79.19689 44.754116 115.90443 0 0
1409926187309 233.31859 6.4826694 1.1572657  79.35326 44.713047 115.97982 0 0
1409926187373 233.6911 6.6579556 1.1807553  79.629295 44.645077 116.06828 0 0
1409926187460 234.26604 7.002357 1.1350651  80.08791 44.507187 116.19888 0 0
1409926187506 233.25438 6.705078 1.134336  79.487946 44.661797 115.928566 0 0
1409926187616 231.69914 5.941966 1.0744401  78.32297 44.992813 115.54682 0 0
1409926187651 232.24297 5.8647137 1.038125  78.50475 44.948933 115.74573 0 0
1409926187747 232.80605 6.0932813 1.0624219  78.88514 44.841587 115.88622 0 0
1409926187807 232.87547 6.254427 0.8879818  79.01694 44.756668 115.88674 0 0
1409926187895 232.64615 6.1341276 1.0826823  78.84147 44.82232 115.82414 0 0
1409926187951 233.52359 6.5489974 1.03806  79.469215 44.636406 116.03919 0 0
1409926188050 233.80598 6.69806 1.0328386  79.68121 44.578255 116.1082 0 0
1409926188092 233.86104 6.882643 1.0329947  79.82328 44.528645 116.09823 0 0
1409926188183 231.53531 5.8339453 0.9476172  78.164856 44.98177 115.51789 0 0
1409926188260 231.55557 5.5974216 0.9502083  77.99154 45.071278 115.546455 0 0
1409926188385 232.67265 6.058021 0.9932552  78.75085 44.859585 115.82482 0 0
1409926188439 232.51146 6.1059637 0.9546875  78.713295 44.846355 115.77125 0 0
1409926188496 232.9414 6.2745833 0.97686195  79.00534 44.78164 115.87872 0 0
1409926188588 233.33932 6.456914 0.98717445  79.29383 44.694923 115.977165 0 0
1409926188620 234.18062 6.8666277 0.984375  79.947655 44.492996 116.2006 0 0
1409926188738 234.36966 7.0210676 0.98622394  80.13471 44.44401 116.23651 0 0
1409926188780 231.30122 5.6041536 1.1589974  77.94819 45.07638 115.48552 0 0
1409926188872 231.42078 5.586771 1.1401042  77.9791 45.068436 115.52836 0 0
1409926188924 232.92964 6.118685 1.241276  78.963936 44.821613 115.91482 0 0
1409926189009 233.02682 6.294245 1.213125  79.12 44.762215 115.91732 0 0
1409926189060 232.81526 6.2028646 0.8510677  78.93628 44.748592 115.867035 0 0
1409926189199 233.08136 6.3072004 0.88246095  79.116486 44.70349 115.937294 0 0
1409926189224 234.24927 6.948802 1.305039  80.04809 44.523647 116.19198 0 0
1409926189321 234.40364 7.0545835 1.2773958  80.17727 44.47414 116.231514 0 0
1409926189379 231.81818 6.038164 1.2058724  78.43337 44.94922 115.56265 0 0
1409926189471 231.92128 5.7789454 1.1582422  78.302124 44.99729 115.64562 0 0
1409926189517 233.18942 6.259284 1.203138  79.14516 44.768566 115.961716 0 0
1409926189637 233.31299 6.406888 1.1958724  79.291405 44.72487 115.97982 0 0
1409926189680 233.26398 6.4501953 1.0166537  79.309296 44.67737 115.982 0 0
1409926189763 234.09077 6.8246746 1.0058594  79.92324 44.518253 116.19156 0 0
1409926189833 234.87349 7.1936717 1.0009506  80.48178 44.348957 116.38226 0 0
1409926189919 234.78062 7.286979 0.91196615  80.49599 44.31461 116.331795 0 0
1409926189955 231.65053 5.933047 0.91859376  78.29312 44.922604 115.548904 0 0
1409926190080 231.81796 5.927526 1.0577865  78.34244 44.948048 115.587654 0 0
1409926190130 233.45807 6.1253257 1.1141797  79.131065 44.73758 116.06055 0 0
1409926190211 233.69302 6.2577605 1.2017057  79.31377 44.69685 116.10635 0 0
1409926190278 234.23096 6.4714713 1.2182031  79.693726 44.594425 116.255 0 0
1409926190358 235.29596 6.724401 1.2094792  80.28659 44.426693 116.54177 0 0
1409926190406 236.61646 7.368216 0.818737  81.27241 44.069218 116.89424 0 0
1409926190517 233.79666 6.2859898 0.5901302  79.26581 44.533516 116.04037 0 0
1409926190563 230.56537 5.1882033 0.5076953  77.18758 45.086483 115.21703 0 0
1409926190670 232.42557 5.7115364 1.0882162  78.37091 44.925964 115.72695 0 0
1409926190750 233.85495 6.4089193 0.85691404  79.382904 44.59656 116.06432 0 0
1409926190834 233.48515 6.5477734 0.8678255  79.36233 44.60138 115.9375 0 0
1409926190904 234.05927 6.828047 0.881901  79.78186 44.482864 116.080986 0 0
1409926191002 234.72244 7.2116666 0.8938802  80.31047 44.33974 116.234245 0 0
1409926191023 235.32034 7.7192187 1.068112  80.93841 44.207916 116.34169 0 0
1409926191109 235.06323 7.6641927 1.0353776  80.78715 44.233776 116.267426 0 0
1409926191184 232.39546 6.451484 0.73365885  78.8918 44.695026 115.63068 0 0
1409926191264 233.1089 6.4983463 0.7703646  79.22948 44.640156 115.85224 0 0
1409926191311 234.00839 6.821927 0.8779948  79.78931 44.473984 116.07513 0 0
1409926191430 233.80443 6.720716 0.8385807  79.62246 44.50401 116.01893 0 0
1409926191456 234.21956 7.020221 0.7998177  79.98147 44.383854 116.104195 0 0
1409926191544 234.70921 7.2601953 0.8020703  80.33577 44.281223 116.22234 0 0
1409926191598 235.32182 7.636901 0.9234896  80.86663 44.183983 116.3487 0 0
1409926191699 235.396 7.833633 0.90453124  81.00757 44.12768 116.33367 0 0
1409926191729 230.6687 5.8279166 0.59601563  77.67237 44.92919 115.14078 0 0
1409926191848 230.69229 5.7507033 0.6580078  77.632164 44.96547 115.153305 0 0
1409926191886 232.47969 6.2946615 0.8144271  78.725845 44.715675 115.61026 0 0
1409926191968 232.32602 6.309961 0.80960935  78.668175 44.718723 115.55898 0 0
1409926192037 231.98581 6.216276 0.7904948  78.47111 44.771797 115.470314 0 0
1409926192125 232.47955 6.3947134 0.81188804  78.78486 44.695183 115.59026 0 0
1409926192160 233.38474 6.8057294 0.8288151  79.41681 44.50969 115.80646 0 0
1409926192272 233.57149 6.9220443 0.65494794  79.57565 44.432316 115.855545 0 0
1409926192319 229.93922 5.5339975 0.47683594  77.217354 45.04685 114.96948 0 0
1409926192370 231.6986 5.9485154 0.6322266  78.20189 44.85031 115.45914 0 0
1409926192508 232.32753 6.149245 0.73714846  78.59093 44.800156 115.61122 0 0
1409926192523 232.89865 6.5363674 0.76589847  79.09569 44.6688 115.73747 0 0
1409926192612 232.8726 6.5201955 0.7673828  79.07754 44.67206 115.73338 0 0
1409926192674 233.44429 6.7254686 0.7734896  79.43894 44.573544 115.87852 0 0
1409926192765 233.98051 6.9988804 1.0266536  79.89685 44.479168 116.01596 0 0
1409926192798 233.73438 7.125104 0.9952344  79.86991 44.469635 115.918045 0 0
1409926192905 232.82536 6.8272395 0.96042967  79.29936 44.619297 115.67388 0 0
1409926192946 231.38234 5.8034506 0.7917578  78.032394 44.981693 115.39359 0 0
1409926193031 232.01901 6.0197916 0.8699479  78.41596 44.892967 115.553825 0 0
1409926193101 232.64961 6.3450522 0.8418359  78.884834 44.74242 115.70346 0 0
1409926193187 232.47287 6.2989063 0.8372526  78.78711 44.769115 115.653305 0 0
1409926193222 233.18115 6.5909376 0.8680469  79.266785 44.64034 115.8275 0 0
1409926193336 233.38495 6.695703 0.8865625  79.42335 44.6037 115.87318 0 0
1409926193365 234.19922 7.2021093 1.0276432  80.1194 44.420704 116.055626 0 0
1409926193455 233.04443 6.8384895 0.96744794  79.395805 44.598465 115.74341 0 0
1409926193527 230.76692 5.735052 1.048776  77.744286 45.09784 115.20737 0 0
1409926193610 231.43883 5.8357162 0.8954427  78.03586 44.973644 115.39065 0 0
1409926193662 232.67885 6.342331 0.77490884  78.90513 44.730026 115.700264 0 0
1409926193782 232.36214 6.307083 0.75533855  78.75495 44.764347 115.61135 0 0
1409926193850 233.25343 6.670625 0.76511717  79.35379 44.58534 115.83224 0 0
1409926193878 233.82745 6.9841795 0.86821616  79.80769 44.465103 115.97289 0 0
1409926193989 233.99008 7.08082 0.88716143  79.93122 44.431694 116.00802 0 0
1409926194020 231.2646 6.169232 0.76565105  78.21464 44.872604 115.29107 0 0
1409926194137 230.79994 5.9138412 0.7813151  77.865456 44.98841 115.18831 0 0
1409926194207 232.26123 6.2238283 0.93555987  78.655785 44.8044 115.58596 0 0
1409926194313 232.52739 6.4559894 0.8079948  78.88012 44.71229 115.627815 0 0
1409926194332 232.49606 6.469961 0.81279945  78.8863 44.718464 115.61336 0 0
1409926194460 232.70338 6.5415106 0.83692706  79.012695 44.68448 115.66607 0 0
1409926194481 233.80829 7.066276 1.0225911  79.8673 44.493282 115.94052 0 0
1409926194576 233.86479 7.1134768 1.0314323  79.92803 44.4775 115.94859 0 0
1409926194736 230.39014 5.762982 0.84670573  77.613464 45.079113 115.08135 0 0
1409926194772 233.53365 6.6950912 0.9238542  79.507126 44.566822 115.95963 0 0
1409926194856 233.54916 6.7360415 0.90058595  79.53007 44.541744 115.96133 0 0
1409926194927 233.28467 6.686146 1.096289  79.43215 44.613567 115.887764 0 0
1409926195022 233.78537 6.8973045 1.1058203  79.772224 44.521538 116.00859 0 0
1409926195058 234.72424 7.4233203 1.1296223  80.48189 44.32081 116.21526 0 0
1409926195170 234.73364 7.4866276 0.96058595  80.55618 44.27318 116.22794 0 0
1409926195209 231.46867 5.966146 0.95140624  78.184204 44.92724 115.42664 0 0
1409926195348 231.62665 5.9584374 0.95377606  78.238266 44.90367 115.47404 0 0
1409926195360 233.22734 6.6096745 1.039323  79.33383 44.631535 115.872055 0 0
1409926195444 233.10667 6.594154 1.0289713  79.275246 44.644165 115.83354 0 0
1409926195473 233.10223 6.5928516 0.7697526  79.260025 44.58138 115.84729 0 0
1409926195612 233.46167 6.750664 0.7707813  79.50982 44.507553 115.940186 0 0
1409926195639 234.57275 7.333919 0.84010416  80.34053 44.304035 116.1825 0 0
1409926195677 234.75966 7.5541015 0.8457682  80.5409 44.24896 116.19883 0 0
1409926195791 233.47412 7.1509247 0.82571614  79.77165 44.45492 115.86091 0 0
1409926195829 231.30148 5.8040886 0.668138  77.99742 44.93073 115.39544 0 0
1409926195911 231.96732 5.9870834 0.68559897  78.378334 44.820156 115.571434 0 0
1409926195982 233.13937 6.4858856 0.7435026  79.19439 44.609116 115.86417 0 0
1409926196081 232.94438 6.5351954 0.78957033  79.14153 44.62383 115.791145 0 0
1409926196115 233.79735 6.8811717 0.8991406  79.74772 44.509426 116.00721 0 0
1409926196246 234.01239 6.9929166 0.90510416  79.894844 44.453594 116.06088 0 0
1409926196314 234.60826 7.434388 0.829375  80.47481 44.270206 116.191925 0 0
1409926196341 232.15979 6.511198 0.73221356  78.85806 44.682552 115.56419 0 0
1409926196464 231.77602 6.2878127 0.6979818  78.52926 44.767525 115.47927 0 0
1409926196497 233.1937 6.537565 0.868763  79.26525 44.599506 115.86802 0 0
1409926196583 233.41443 6.6464453 0.8847786  79.42332 44.564842 115.92026 0 0
1409926196653 232.87854 6.5526953 0.8733724  79.15409 44.65542 115.76404 0 0
1409926196742 233.60977 6.876875 0.98541665  79.67204 44.525494 115.95266 0 0
1409926196804 234.12032 7.1170964 0.99121094  80.02573 44.427525 116.06195 0 0
1409926196918 234.58224 7.4714975 0.9633854  80.432686 44.298386 116.14844 0 0
1409926196967 231.10193 5.9160285 0.74490887  77.97297 44.938023 115.30679 0 0
1409926197100 231.20773 5.888633 0.75078124  77.992874 44.940575 115.34443 0 0
1409926197155 233.00449 6.545547 0.8289193  79.17142 44.64055 115.79951 0 0
1409926197246 232.72859 6.5128384 0.80200523  79.031746 44.665756 115.71815 0 0
1409926197283 233.0863 6.636198 0.8386328  79.26441 44.609898 115.81261 0 0
1409926197399 233.8785 7.0004425 0.90798175  79.867294 44.476147 116.01437 0 0
1409926197438 234.44011 7.4346614 0.91186196  80.37258 44.322655 116.116745 0 0
1409926197515 232.3858 6.6591406 0.80036455  79.01806 44.63323 115.59976 0 0
1409926197583 230.85329 5.7589846 1.0017968  77.79124 45.043724 115.2537 0 0
1409926197680 231.73401 5.968724 0.7565755  78.262054 44.87617 115.48885 0 0
1409926197732 232.49535 6.3325653 0.9560547  78.83969 44.764347 115.667915 0 0
1409926197865 232.22247 6.2740884 0.964974  78.693474 44.802864 115.591354 0 0
1409926197904 233.48558 6.793594 0.9766667  79.545074 44.556797 115.906044 0 0
1409926197984 233.7228 6.9157424 0.7597396  79.711006 44.43987 115.97774 0 0
1409926198050 233.39088 6.971341 0.7425651  79.6145 44.457706 115.86487 0 0
1409926198148 230.99951 5.9445834 0.7348958  77.97397 44.93586 115.27979 0 0
1409926198197 231.2974 5.792279 0.7672787  77.972855 44.94956 115.38591 0 0
1409926198271 232.43297 6.202383 0.83089846  78.708115 44.75086 115.67263 0 0
1409926198369 232.60115 6.3916016 0.8153776  78.90555 44.6875 115.69901 0 0
1409926198411 232.58612 6.4235287 0.8363672  78.92053 44.68388 115.69151 0 0
1409926198536 232.99588 6.5590105 0.8441276  79.18168 44.620495 115.79789 0 0
1409926198567 234.27771 7.2363544 0.8855599  80.15185 44.355858 116.09677 0 0
1409926198652 234.33453 7.3096094 0.83497393  80.2201 44.315575 116.105156 0 0
1409926198743 231.30244 6.1552215 0.7829037  78.22892 44.855366 115.33459 0 0
1409926198826 232.20245 6.1754556 0.85415363  78.61277 44.80242 115.615 0 0
1409926198876 233.32341 6.6439843 0.8826172  79.38049 44.59211 115.888565 0 0
1409926198980 232.67291 6.4910417 0.8851302  79.02703 44.690155 115.705315 0 0
1409926199054 233.14662 6.6621614 1.0332291  79.32849 44.627293 115.820625 0 0
1409926199095 233.80922 6.9528775 1.1166797  79.81436 44.507996 115.9932 0 0
1409926199235 234.07124 7.100638 1.1308594  80.00888 44.45026 116.05089 0 0
1409926199283 230.6726 5.6784115 0.80934894  77.64251 45.05008 115.209404 0 0
1409926199320 231.00922 5.706211 0.71089846  77.7666 44.99182 115.307396 0 0
1409926199434 231.6888 5.908841 0.73308593  78.1636 44.88526 115.48102 0 0
1409926199472 232.30885 6.257552 0.8585677  78.67974 44.77664 115.61433 0 0
1409926199562 232.1662 6.2122264 0.8581641  78.595406 44.803802 115.576775 0 0
1409926199621 232.75891 6.4170184 0.87832034  78.9719 44.70552 115.73128 0 0
1409926199704 233.34323 6.658073 0.9155989  79.36984 44.599297 115.87307 0 0
1409926199761 233.59235 6.8672395 0.7995312  79.63182 44.48656 115.940056 0 0
1409926199873 231.02719 5.922604 0.7501953  77.966286 44.94138 115.28513 0 0
1409926199902 232.22552 5.9755077 0.80472654  78.47634 44.78078 115.69719 0 0
1409926199986 232.50671 6.0778775 0.824388  78.66379 44.73737 115.7687 0 0
1409926200053 233.42464 6.5320573 0.86858076  79.38206 44.551147 116.00044 0 0
1409926200135 233.19958 6.46 0.8679297  79.24008 44.585728 115.93914 0 0
1409926200192 233.79492 6.7214584 0.8757943  79.65299 44.470314 116.08568 0 0
1409926200293 234.3649 7.0033855 0.8841406  80.07134 44.356747 116.22315 0 0
1409926200338 234.64104 7.2764974 0.8347135  80.37087 44.272083 116.267784 0 0
1409926200414 233.04005 6.69875 0.7638802  79.31982 44.531746 115.85297 0 0
1409926200480 231.5664 5.7634506 0.843737  78.08942 44.902733 115.52578 0 0
1409926200563 232.84787 6.1796875 0.8811719  78.888115 44.692657 115.86526 0 0
1409926200599 233.41827 6.4685936 0.90282553  79.32348 44.577602 115.998955 0 0
1409926200703 233.1274 6.424883 0.8748307  79.164024 44.59703 115.914246 0 0
1409926200753 233.52042 6.580169 0.8847786  79.42571 44.526928 116.01083 0 0
1409926200932 234.15213 6.89487 0.9031641  79.895584 44.39758 116.16659 0 0
1409926200950 234.40865 7.2040234 0.85721356  80.24397 44.29857 116.21125 0 0
1409926201044 232.58589 6.4910936 0.7243359  78.997215 44.601433 115.743256 0 0
1409926201084 232.90948 6.267318 0.7926693  78.96475 44.65026 115.86945 0 0
1409926201198 233.2838 6.4125 0.81289065  79.21237 44.578022 115.96612 0 0
1409926201243 233.47093 6.6609116 1.0338281  79.48262 44.5462 115.98747 0 0
1409926201343 233.48283 6.6701565 1.0467838  79.49625 44.555443 115.98531 0 0
1409926201409 234.37291 7.061784 1.0462761  80.11573 44.386173 116.20659 0 0
1409926201512 234.97417 7.430664 1.0342839  80.59319 44.2307 116.33542 0 0
1409926201545 232.34894 6.438828 0.85451823  78.875496 44.666588 115.66734 0 0
1409926201675 231.6099 5.943151 0.8549219  78.23165 44.856197 115.51089 0 0
1409926201708 233.48105 6.5060678 0.8882422  79.378426 44.57026 116.01349 0 0
1409926201806 233.68333 6.6247916 0.8971745  79.54455 44.524323 116.06 0 0
1409926201865 233.08302 6.4745965 0.9483073  79.18065 44.60216 115.88727 0 0
1409926201998 233.46672 6.6294923 0.9913151  79.44214 44.539818 115.98227 0 0
1409926202065 234.59232 7.2227216 0.98940104  80.28776 44.28685 116.247475 0 0
1409926202075 233.33182 6.8590627 0.56890625  79.54944 44.42039 115.93677 0 0
1409926202158 232.40755 6.4528775 0.53936195  78.896416 44.59083 115.708565 0 0
1409926202210 231.80557 5.864948 0.7918099  78.23222 44.846092 115.58802 0 0
1409926202265 232.6666 6.1538672 0.8236719  78.78138 44.706978 115.81117 0 0
1409926202338 233.15588 6.3603125 0.8373698  79.12268 44.61073 115.93219 0 0
1409926202411 232.97365 6.375052 0.76151043  79.06587 44.6244 115.87365 0 0
1409926202579 233.05719 6.4115105 0.7707422  79.114296 44.5844 115.89211 0 0
1409926202616 234.80807 7.3251953 0.8322656  80.45919 44.225754 116.32 0 0
1409926202659 233.65643 6.929362 0.8325911  79.736084 44.41737 116.01159 0 0
1409926202717 231.82835 6.183099 0.8655859  78.493034 44.776066 115.5431 0 0
1409926202807 231.30748 5.788164 0.77841145  77.99716 44.923283 115.440285 0 0
1409926202833 232.49716 6.060599 0.82230467  78.659256 44.752865 115.7675 0 0
1409926202949 232.80447 6.2064323 0.8471224  78.8879 44.695183 115.8436 0 0
1409926203000 232.9577 6.3840103 0.86214846  79.06366 44.62052 115.8668 0 0
1409926203098 233.24901 6.4935546 0.8479557  79.23875 44.599194 115.92683 0 0
1409926203165 233.88042 6.778841 1.0119922  79.721146 44.461823 116.09276 0 0
1409926203263 234.57443 7.1773696 1.0529817  80.266136 44.313488 116.2525 0 0
1409926203311 232.10661 6.3090625 0.9347396  78.675804 44.719635 115.6051 0 0
1409926203418 231.30377 5.711836 0.67759115  77.928604 44.882214 115.45607 0 0
1409926203466 233.18364 6.382513 0.76803386  79.14832 44.568386 115.93859 0 0
1409926203511 233.23932 6.4878125 0.7397526  79.23496 44.527786 115.9462 0 0
1409926203618 232.96968 6.416328 0.87178385  79.091354 44.60815 115.859245 0 0
1409926203664 233.68831 6.747435 0.92191404  79.57602 44.478333 116.02417 0 0
1409926203761 233.86093 6.8277082 0.9368099  79.70488 44.451275 116.06523 0 0
1409926203840 234.64412 7.2778254 0.93145835  80.31948 44.271275 116.24672 0 0
1409926203926 231.56813 6.0509896 0.8383724  78.2397 44.82435 115.46479 0 0
1409926203953 231.91927 5.8897266 0.939362  78.28197 44.863438 115.59563 0 0
1409926204062 232.29213 6.0339975 0.95299476  78.53547 44.804947 115.68953 0 0
1409926204096 233.2824 6.5560155 0.69503903  79.31035 44.521145 115.95261 0 0
1409926204185 233.15094 6.5184245 0.7044401  79.23289 44.547264 115.91448 0 0
1409926204241 233.735 6.7601824 0.68847656  79.635574 44.436745 116.065056 0 0
1409926204324 234.1212 6.948672 0.7265625  79.91953 44.363567 116.15623 0 0
1409926204397 234.8044 7.3322396 0.72115886  80.45679 44.20586 116.316536 0 0
1409926204550 232.51385 6.5615106 0.69428384  78.98471 44.59526 115.69485 0 0
1409926204610 232.66396 6.205091 0.76442707  78.81082 44.695156 115.795525 0 0
1409926204631 233.16214 6.4415627 0.7661068  79.17519 44.595913 115.91784 0 0
1409926204712 233.07779 6.482279 0.7603255  79.163086 44.584843 115.88661 0 0
1409926204800 232.9633 6.4573307 0.83809894  79.08787 44.599426 115.84979 0 0
1409926204842 233.66776 6.764987 0.7717969  79.58478 44.451668 116.02633 0 0
1409926204953 234.07666 6.992578 0.78891927  79.90183 44.369244 116.11929 0 0
1409926205010 233.51744 7.0083075 0.7554167  79.67464 44.414246 115.941956 0 0
1409926205094 231.3201 5.9333854 0.721237  78.07599 44.85651 115.42195 0 0
1409926205170 231.74178 5.8714976 1.0486718  78.20862 44.894897 115.54992 0 0
1409926205263 232.79802 6.275143 1.1280209  78.92064 44.720963 115.81763 0 0
1409926205297 232.68651 6.3505077 1.0956119  78.92464 44.70461 115.772705 0 0
1409926205428 232.77547 6.4021873 1.0657942  78.992165 44.672943 115.79083 0 0
1409926205485 234.18205 7.033659 0.8716927  79.97883 44.358803 116.144424 0 0
1409926205536 234.49579 7.256875 0.8553125  80.25048 44.27974 116.209816 0 0
1409926205603 233.7487 7.065651 0.82761717  79.81337 44.386173 116.00151 0 0
1409926205705 231.43433 6.008294 0.7753906  78.18033 44.831432 115.438675 0 0
1409926205725 232.36188 6.1115365 0.8941927  78.63849 44.765965 115.709274 0 0
1409926205846 232.75615 6.2641015 0.9193099  78.90627 44.697838 115.80974 0 0
1409926205887 233.15599 6.5803127 0.7372917  79.27487 44.52156 115.909424 0 0
1409926205927 233.18062 6.60832 0.7362891  79.302055 44.522007 115.91271 0 0
1409926206051 233.47276 6.7125 0.73147136  79.49646 44.47716 115.987915 0 0
1409926206077 234.52042 7.2552214 0.73759115  80.27766 44.252422 116.23524 0 0
1409926206178 234.66225 7.336823 0.74126303  80.39436 44.21534 116.26823 0 0
1409926206233 231.75244 6.2383723 0.7949479  78.49328 44.73664 115.51675 0 0
1409926206324 231.2782 5.780078 0.7845443  77.95849 44.91771 115.42844 0 0
1409926206369 232.93105 6.3405337 0.8510677  79.00754 44.657394 115.852394 0 0
1409926206470 233.13252 6.500026 0.85259116  79.19734 44.597603 115.89219 0 0
1409926206519 232.82912 6.4409637 0.8821094  79.05495 44.635105 115.81375 0 0
1409926206638 233.16505 6.581302 0.91308594  79.28186 44.576538 115.89497 0 0
1409926206680 234.11516 7.0572133 0.90063804  79.97078 44.365757 116.119606 0 0
1409926206784 233.80963 7.0460415 0.8646745  79.83881 44.385338 116.02302 0 0
1409926206826 230.97513 5.6613283 0.7084896  77.74044 44.93659 115.357605 0 0
1409926206935 231.10216 5.6680727 0.7285156  77.795876 44.929688 115.3937 0 0
1409926206990 232.54953 6.180638 0.7700911  78.740326 44.704037 115.75745 0 0
1409926207084 232.3613 6.1925 0.7438932  78.66946 44.71789 115.697655 0 0
1409926207143 232.74318 6.342435 0.76941407  78.93017 44.647892 115.79365 0 0
1409926207234 233.14276 6.52694 0.7816927  79.20954 44.560623 115.89422 0 0
1409926207273 233.92699 6.961237 0.80902344  79.81705 44.395206 116.073044 0 0
1409926207419 233.54651 6.8646483 0.7660417  79.595505 44.43427 115.96943 0 0
1409926207441 231.44669 5.714909 0.9305729  77.97991 44.94568 115.482086 0 0
1409926207521 231.79964 5.8579817 0.9572005  78.21744 44.889038 115.563675 0 0
1409926207616 232.60768 6.21151 0.9448307  78.77513 44.725677 115.76302 0 0
1409926207681 232.39244 6.219805 0.89899737  78.68579 44.73125 115.69867 0 0
1409926207717 232.84969 6.402461 0.92923176  78.994125 44.651875 115.80659 0 0
1409926207844 233.27797 6.5821095 0.9407552  79.28711 44.56531 115.914635 0 0
1409926207867 234.27396 7.1298175 0.99917966  80.107 44.346615 116.15961 0 0
1409926207945 233.24933 6.836185 0.92455727  79.48624 44.484608 115.88479 0 0
1409926208042 231.22417 5.796107 0.77815104  77.9487 44.922447 115.41213 0 0
1409926208126 232.73802 6.2360024 0.8371875  78.86247 44.68547 115.81224 0 0
1409926208181 232.92973 6.435013 0.8388151  79.07961 44.62219 115.84526 0 0
1409926208284 232.66786 6.370755 0.8285547  78.9347 44.663933 115.77091 0 0
1409926208345 233.23747 6.5695443 0.75259113  79.28418 44.520157 115.92586 0 0
1409926208367 233.69188 6.818711 0.8569271  79.64763 44.43586 116.02911 0 0
1409926208483 233.96141 6.988776 0.8478776  79.872314 44.37771 116.08826 0 0
1409926208526 231.60724 6.1791015 0.76346356  78.36077 44.76591 115.46753 0 0
1409926208591 230.8498 5.658294 0.75316405  77.71647 44.98164 115.32146 0 0
1409926208671 231.54115 5.7565236 0.7959245  78.00035 44.89745 115.495804 0 0
1409926208764 232.50229 6.1809115 0.7835938  78.712425 44.70716 115.74008 0 0
1409926208815 232.16318 6.1515756 0.76427084  78.54768 44.736095 115.63799 0 0
1409926208939 232.34619 6.212409 0.7852344  78.66537 44.708046 115.68916 0 0
1409926209001 233.60297 6.8072395 0.6730078  79.56602 44.406796 116.00214 0 0
1409926209039 233.44443 6.833594 0.6695312  79.51513 44.405884 115.9499 0 0
1409926209145 231.64682 6.1708074 0.6157552  78.35151 44.72518 115.48711 0 0
1409926209199 230.81729 5.474362 0.8959375  77.558304 45.03966 115.3275 0 0
1409926209308 231.72667 5.7965493 0.9134896  78.13368 44.873775 115.55714 0 0
1409926209400 232.04478 6.0485935 0.78319013  78.44577 44.78232 115.624374 0 0
1409926209508 232.26208 6.1254168 0.8014974  78.58948 44.757553 115.67763 0 0
1409926209569 233.34396 6.6271877 0.82720053  79.36201 44.535522 115.93888 0 0
1409926209691 233.71745 6.864479 0.7634896  79.65931 44.41698 116.02331 0 0
1409926209717 230.64615 5.479427 0.6269531  77.51233 45.00526 115.29427 0 0
1409926209813 230.81125 5.493307 0.59707034  77.531715 44.981068 115.32768 0 0
1409926209902 232.28427 6.0358334 0.85489583  78.552826 44.77667 115.697266 0 0
1409926209951 232.00294 6.038893 0.8025  78.43201 44.783073 115.607574 0 0
1409926210031 232.07558 6.0710416 0.8111328  78.48415 44.773125 115.62573 0 0
1409926210144 233.10281 6.5264325 0.8470573  79.20093 44.572212 115.879974 0 0
1409926210194 233.89328 6.9709377 0.7359635  79.810036 44.3612 116.06612 0 0
1409926210238 233.25026 6.823568 0.69992185  79.45219 44.446407 115.8888 0 0
1409926210426 230.7776 5.7523437 0.6427474  77.73508 44.91469 115.281746 0 0
1409926210460 232.66109 6.300625 0.7005208  78.861176 44.647186 115.7763 0 0
1409926210555 232.34932 6.2718883 0.6941797  78.720634 44.673775 115.68247 0 0
1409926210655 232.35266 6.271237 0.67328125  78.71031 44.669113 115.68299 0 0
1409926210692 233.33261 6.7048826 0.7005729  79.400856 44.484974 115.92177 0 0
1409926210725 233.75609 6.913177 0.6689583  79.72487 44.376823 116.037346 0 0
