时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926927596 245.86208 0.0 7.792357  76.94321 47.890884 124.09036 0 0
1409926927639 246.09058 0.0 7.9077473  77.200485 47.847343 124.14776 0 0
1409926927726 246.05495 0.0 7.9016147  77.17132 47.858307 124.13664 0 0
1409926927776 246.23167 0.0 7.992253  77.30841 47.8419 124.18888 0 0
1409926927868 246.35558 0.0 8.075638  77.43767 47.828514 124.22323 0 0
1409926927898 246.59125 0.0 8.185351  77.684494 47.792084 124.28753 0 0
1409926928000 246.62042 0.0 8.266159  77.73521 47.783775 124.2969 0 0
1409926928038 246.08624 0.0 7.9451694  77.24873 47.82711 124.14424 0 0
1409926928119 245.71307 0.0 7.5763674  76.81319 47.887085 124.04654 0 0
1409926928176 245.95245 0.0 7.7135158  76.97686 47.877995 124.11755 0 0
1409926928296 246.12682 0.0 7.840703  77.16276 47.866016 124.16471 0 0
1409926928336 246.20969 0.0 7.8289585  77.24152 47.838802 124.18474 0 0
1409926928436 246.19234 0.0 7.8465624  77.20165 47.854427 124.18341 0 0
1409926928476 246.49348 0.0 7.99987  77.479416 47.815155 124.26599 0 0
1409926928588 246.7136 0.0 8.131042  77.738304 47.77862 124.32346 0 0
1409926928660 246.92058 0.0 8.143151  78.004845 47.71724 124.377556 0 0
1409926928701 247.24583 0.0 8.079076  79.370575 47.305702 124.37789 0 0
1409926928793 247.09166 0.06669271 7.9316797  80.19237 47.02336 124.258644 0 0
1409926928855 246.09291 0.13240886 7.7840624  80.192535 46.894974 123.840546 0 0
1409926928933 246.64828 1.0763282 8.098594  82.114685 46.437656 123.736145 0 0
1409926928972 244.93417 0.8290365 6.944297  80.90647 46.37841 123.16755 0 0
1409926929101 244.77657 0.6542318 7.045547  80.839 46.414818 123.10656 0 0
1409926929136 245.13937 0.7663151 6.870169  81.15173 46.317837 123.18916 0 0
1409926929241 245.22475 0.8595703 6.908945  81.31158 46.282944 123.19659 0 0
1409926929343 245.40672 0.96729165 7.068867  81.59345 46.243412 123.23966 0 0
1409926929387 244.01256 1.0335938 6.375404  80.71665 46.257317 122.74062 0 0
1409926929478 243.65187 0.85179687 6.29987  80.28604 46.353413 122.67 0 0
1409926929541 243.8386 0.63023436 6.510026  80.19797 46.41909 122.749504 0 0
1409926929643 244.0538 0.5051693 6.5704947  80.18745 46.44198 122.85047 0 0
1409926929705 243.89589 0.37973958 6.482018  79.81994 46.527267 122.860596 0 0
1409926929808 244.01703 0.3498828 6.522604  79.84985 46.534325 122.90445 0 0
1409926929826 244.33173 0.3554948 6.650052  80.08756 46.50289 123.00107 0 0
1409926929913 244.38063 0.3766927 6.637253  80.144455 46.48432 123.01299 0 0
1409926929966 244.45895 0.40488282 6.7983465  80.17759 46.5007 123.062164 0 0
1409926930042 244.40047 0.3870703 6.766029  80.1018 46.51224 123.04312 0 0
1409926930110 243.48453 0.28734374 6.460586  79.33879 46.63659 122.79037 0 0
1409926930182 243.60963 0.3566146 6.374271  79.44522 46.61224 122.83828 0 0
1409926930291 243.93886 0.37325522 6.487422  79.688934 46.57724 122.93938 0 0
1409926930333 243.93182 0.17667969 6.423971  79.339935 46.66396 122.98422 0 0
1409926930464 243.8889 0.11708333 6.4201694  79.19231 46.708412 122.98896 0 0
1409926930503 244.38812 0.14873698 6.624987  79.62802 46.647186 123.135284 0 0
1409926930589 244.42287 0.13569011 6.6297007  79.62189 46.651432 123.14943 0 0
1409926930678 244.5863 0.07800781 6.680807  79.58218 46.681015 123.22669 0 0
1409926930793 243.96912 0.09294271 6.4596224  79.01458 46.76039 123.05091 0 0
1409926930834 243.89291 0.036263023 6.3790755  78.80095 46.81927 123.061195 0 0
1409926930968 243.96916 0.028098958 6.3821483  78.82352 46.81393 123.09266 0 0
1409926931025 244.17865 0.02328125 6.644922  78.90772 46.849426 123.165 0 0
1409926931126 244.17088 0.0020572916 6.62582  78.791756 46.876278 123.1857 0 0
1409926931212 244.58844 0.03515625 6.787474  79.21624 46.80221 123.28523 0 0
1409926931311 244.8722 0.05544271 6.89931  79.495285 46.7588 123.3574 0 0
1409926931336 244.64468 0.07623698 6.4052606  79.35233 46.694504 123.284035 0 0
1409926931450 244.20172 0.03548177 6.2883983  78.91596 46.78612 123.16815 0 0
1409926931506 243.95282 0.028007813 6.220742  78.673225 46.839348 123.109375 0 0
1409926931581 244.30656 0.04420573 6.4716277  79.03411 46.80112 123.209274 0 0
1409926931658 244.3537 0.026145833 6.419922  78.9962 46.800236 123.2357 0 0
1409926931754 244.32042 0.040716145 6.4110937  79.0309 46.78617 123.215805 0 0
1409926931795 244.57187 0.027604166 6.4930987  79.16241 46.774635 123.29859 0 0
1409926931909 244.76714 0.058385417 6.5778646  79.40724 46.726276 123.34307 0 0
1409926931940 245.02245 0.07372396 6.59319  79.55502 46.69612 123.41797 0 0
1409926932049 244.53224 0.045768227 6.397734  79.147736 46.753254 123.27701 0 0
1409926932122 243.6788 0.0023958334 6.181914  78.23791 46.95237 123.06252 0 0
1409926932219 244.30756 0.032981772 6.723346  78.893166 46.87758 123.223434 0 0
1409926932243 244.44661 0.024101563 6.7304816  78.95613 46.862553 123.272705 0 0
1409926932385 244.3684 0.026041666 6.741432  78.91043 46.87539 123.244194 0 0
1409926932418 244.56557 0.006666667 6.785065  78.94014 46.88307 123.32414 0 0
1409926932504 244.64662 0.008476563 6.825391  79.01596 46.872345 123.34211 0 0
1409926932601 244.84422 0.0035807292 6.8598437  79.11997 46.853306 123.40982 0 0
1409926932641 243.87386 0.0 6.539271  78.27132 47.000675 123.12802 0 0
1409926932665 243.40176 0.0 6.4241667  77.866585 47.077293 122.99265 0 0
1409926932738 243.50531 2.2135417E-4 6.379948  77.92611 47.05125 123.03083 0 0
1409926932816 243.94641 1.4322916E-4 6.5054297  78.241196 47.005337 123.16346 0 0
1409926932866 244.23032 0.0 6.5804687  78.359116 47.003384 123.25971 0 0
1409926932966 244.10422 0.0 6.531888  78.26583 47.011406 123.21513 0 0
1409926933059 244.2098 0.0 6.593828  78.369606 47.003803 123.245026 0 0
1409926933077 244.54407 0.0 6.694505  78.6713 46.94901 123.341644 0 0
1409926933202 244.59442 0.0 6.7190757  78.71529 46.94138 123.35604 0 0
1409926933269 244.15146 0.0 6.565729  78.379196 46.991016 123.21693 0 0
1409926933370 243.12912 0.0 6.1188283  77.410614 47.14974 122.94675 0 0
1409926933449 244.7211 0.0 7.0572004  78.65857 47.083908 123.44716 0 0
1409926933527 244.8324 0.0 7.079531  78.67478 47.095078 123.483154 0 0
1409926933566 244.73563 0.0 7.048932  78.76196 47.049114 123.43672 0 0
1409926933685 244.75745 0.0 7.0600653  78.76526 47.051746 123.44583 0 0
1409926933708 245.10098 0.0 7.1670833  78.98769 47.02586 123.55414 0 0
1409926933863 245.18256 0.0 7.218724  79.058044 47.022552 123.57669 0 0
1409926933910 243.53395 0.0 6.383698  77.485016 47.243385 123.11828 0 0
1409926933950 244.72697 0.0 7.2610025  78.48135 47.234688 123.499504 0 0
1409926934007 244.99963 0.0 7.3902736  78.7188 47.207108 123.57552 0 0
1409926934049 245.25589 0.0 7.4769793  78.919846 47.182655 123.6395 0 0
1409926934114 245.23901 0.0 7.256836  78.907814 47.143932 123.633934 0 0
1409926934241 245.09114 0.0 7.219922  78.795105 47.163074 123.59073 0 0
1409926934275 245.35875 0.0 7.451849  79.021484 47.146458 123.67818 0 0
1409926934324 245.4051 4.0364583E-4 7.484414  79.07398 47.140625 123.68745 0 0
1409926934409 245.60329 0.011484375 7.5715623  79.35359 47.08544 123.72831 0 0
1409926934456 244.48755 0.0 7.1233335  78.31053 47.241978 123.419815 0 0
1409926934548 243.9598 0.0 7.1903777  77.78949 47.37117 123.2738 0 0
1409926934591 244.41823 0.0 7.336693  78.16246 47.310623 123.405785 0 0
1409926934716 244.55766 0.0 7.3878517  78.243164 47.30677 123.44763 0 0
1409926934767 244.45906 0.0 7.339271  78.10141 47.3306 123.420364 0 0
1409926934867 244.60046 0.0 7.400625  78.253075 47.304844 123.46029 0 0
1409926934960 244.87688 0.0 7.511107  78.50802 47.268124 123.537346 0 0
1409926934991 244.77985 0.0 7.4646745  78.40214 47.281902 123.50698 0 0
1409926935082 243.85547 0.0 7.11707  77.59017 47.40341 123.24349 0 0
1409926935184 244.43817 0.0 7.388763  78.05684 47.416042 123.44636 0 0
1409926935222 244.93068 0.0 7.8372655  78.55657 47.37771 123.57448 0 0
1409926935256 244.95964 0.0 7.8572397  78.520676 47.395363 123.58724 0 0
1409926935330 244.95459 0.0 7.8308725  78.53707 47.384533 123.5824 0 0
1409926935418 244.92328 0.0 7.8439713  78.6154 47.362915 123.56536 0 0
1409926935503 245.10072 0.0 7.9085546  78.70616 47.357033 123.61768 0 0
1409926935578 245.36844 0.0 7.7527995  78.934906 47.283203 123.689766 0 0
1409926935630 245.44547 0.0 7.786445  79.01456 47.2725 123.70989 0 0
1409926935702 244.43692 0.0 7.321185  78.138176 47.379635 123.41776 0 0
1409926935816 244.00449 0.0 7.4039583  77.76918 47.475132 123.29752 0 0
1409926935906 244.56802 0.0 7.6940885  78.24368 47.41414 123.45526 0 0
1409926935978 244.4137 0.0 7.6348176  78.09281 47.43841 123.40885 0 0
1409926936046 244.49098 0.0 7.6383724  78.07396 47.445 123.43615 0 0
1409926936128 244.71489 0.0 7.7128124  78.35169 47.392788 123.49185 0 0
1409926936201 244.83234 0.0 7.747682  78.420746 47.381874 123.52945 0 0
1409926936316 244.74374 0.0 7.7190757  78.367744 47.388256 123.50162 0 0
1409926936364 243.40755 0.0 7.341758  77.22345 47.585598 123.11964 0 0
1409926936501 244.65547 0.0 8.006823  78.25339 47.516148 123.507164 0 0
1409926936515 244.85901 0.0 7.7808075  78.47225 47.42755 123.55135 0 0
1409926936598 244.79422 0.0 7.72918  78.44482 47.420467 123.526405 0 0
1409926936663 244.85266 0.0 7.7587237  78.41251 47.440624 123.55211 0 0
1409926936789 245.10391 0.0 7.8504295  78.6557 47.3963 123.61945 0 0
1409926936827 245.29968 0.0 8.194739  78.848335 47.408985 123.6687 0 0
1409926936919 245.15427 0.0 8.127084  78.76587 47.41086 123.62065 0 0
1409926936991 243.71312 0.0 7.4290624  77.53619 47.57612 123.210205 0 0
1409926937090 244.10646 0.0 7.625404  77.87548 47.526928 123.31248 0 0
1409926937133 244.3749 0.0 8.00401  78.09996 47.53672 123.39232 0 0
1409926937242 244.30661 0.0 7.965  78.08738 47.528152 123.36601 0 0
1409926937289 244.44661 0.0 8.006667  78.16364 47.521797 123.41349 0 0
1409926937384 244.58145 0.0 8.088112  78.193726 47.53534 123.45808 0 0
1409926937474 244.83473 0.0 8.204518  78.49055 47.48901 123.52255 0 0
1409926937511 244.91083 0.0 8.196745  78.42258 47.503853 123.557526 0 0
1409926937612 244.9825 0.0 8.237669  78.492134 47.498413 123.57919 0 0
1409926937666 243.66911 0.0 7.692422  77.34272 47.65755 123.19763 0 0
1409926937736 243.29985 0.0 7.5232162  76.978775 47.713257 123.098724 0 0
1409926937778 244.53511 0.0 8.044297  77.964584 47.638515 123.49432 0 0
1409926937888 244.67854 0.0 8.075456  78.058334 47.617554 123.53857 0 0
1409926937924 244.77995 0.0 8.112174  78.08996 47.621666 123.56807 0 0
1409926937999 244.77907 0.0 8.0846615  78.1135 47.607265 123.565445 0 0
1409926938077 244.94678 0.0 8.151498  78.21857 47.59836 123.61534 0 0
1409926938170 245.1648 0.0 8.279466  78.36756 47.592293 123.684166 0 0
1409926938235 245.40672 0.0 8.236497  78.423 47.564323 123.759476 0 0
1409926938310 245.53526 0.0 8.291041  78.44026 47.57383 123.80172 0 0
1409926938358 245.45673 0.0 8.229466  78.42425 47.56052 123.76948 0 0
1409926938447 244.18636 0.0 7.7730207  77.284454 47.743828 123.41091 0 0
1409926938552 244.27734 0.0 7.9289584  77.27281 47.762577 123.44653 0 0
1409926938595 244.7664 0.0 8.069205  77.71801 47.701847 123.59466 0 0
1409926938700 244.72047 0.0 8.069479  77.62844 47.725677 123.582054 0 0
1409926938785 244.64973 0.0 8.034115  77.57284 47.730835 123.56185 0 0
1409926938843 244.9364 0.0 8.125299  77.6374 47.738308 123.65826 0 0
1409926938881 245.27402 0.0 8.258867  78.15868 47.630936 123.732086 0 0
1409926938981 245.3376 0.0 8.307643  78.30052 47.606926 123.743256 0 0
1409926939029 245.19833 0.0 8.178763  78.26032 47.579895 123.69417 0 0
1409926939115 244.35495 0.0 7.858919  77.56867 47.67755 123.44633 0 0
1409926939191 244.06166 0.0 7.833216  77.34244 47.726563 123.36081 0 0
1409926939294 244.67505 0.0 8.005677  77.9368 47.612785 123.52906 0 0
1409926939330 244.7186 0.0 8.004414  77.93698 47.627342 123.5386 0 0
1409926939445 244.70265 0.0 8.010756  77.93322 47.629402 123.52943 0 0
1409926939499 245.05016 0.0 8.107786  78.28367 47.561615 123.62865 0 0
1409926939581 245.23062 0.0 8.151042  78.4333 47.538048 123.68206 0 0
1409926939647 245.441 0.0 8.26358  78.62612 47.515522 123.74315 0 0
1409926939737 245.56844 0.0 8.287278  78.76572 47.475285 123.763306 0 0
1409926939775 244.00697 0.0 7.891445  77.52651 47.68138 123.30862 0 0
1409926939890 244.02583 0.0 7.8635936  77.54813 47.66807 123.314064 0 0
1409926939939 244.64917 0.0 8.166732  78.04996 47.610443 123.50201 0 0
1409926940015 244.7976 0.0 8.188711  78.214676 47.57255 123.54432 0 0
1409926940083 244.70636 0.0 8.15961  78.17241 47.57456 123.51461 0 0
1409926940160 244.80927 0.0 8.229414  78.228714 47.58005 123.54607 0 0
1409926940211 245.16536 0.0 8.342865  78.558334 47.522293 123.649086 0 0
1409926940308 245.32843 0.0 8.418411  78.62618 47.526016 123.70169 0 0
1409926940353 245.61015 0.0 8.286992  78.89212 47.44922 123.769325 0 0
1409926940441 245.58855 0.0 8.288321  78.91712 47.44164 123.75794 0 0
1409926940553 244.09193 0.0 7.688815  77.579765 47.638283 123.3282 0 0
1409926940591 244.70912 0.0 8.044049  78.052734 47.604504 123.52174 0 0
1409926940669 244.82536 0.0 8.096537  78.17363 47.587395 123.55312 0 0
1409926940757 244.82916 0.0 8.100378  78.11184 47.606144 123.56211 0 0
1409926940813 244.911 0.0 8.18586  78.18249 47.606926 123.5843 0 0
1409926940846 245.0478 0.0 8.211783  78.27664 47.586327 123.62485 0 0
1409926940950 245.20308 0.0 8.251211  78.42212 47.558254 123.669685 0 0
1409926941064 245.5012 0.0 8.349883  78.669464 47.51888 123.75724 0 0
1409926941121 244.49672 0.0 7.7978125  77.785225 47.61784 123.47013 0 0
1409926941236 243.88594 0.0 7.761432  77.23544 47.739193 123.29945 0 0
1409926941278 244.84135 0.0 8.031614  78.017914 47.613983 123.57555 0 0
1409926941373 244.9441 0.0 8.0690365  78.11655 47.594425 123.60261 0 0
1409926941425 244.62828 0.0 7.9127994  77.7381 47.659035 123.524635 0 0
1409926941497 244.71802 0.0 7.963594  77.75029 47.667736 123.55458 0 0
1409926941637 244.99532 0.0 8.048164  77.907074 47.651066 123.636665 0 0
1409926941700 245.3565 0.0 8.198542  78.20828 47.607788 123.74073 0 0
1409926941787 244.30376 0.0 7.77263  77.36516 47.723045 123.43005 0 0
1409926941825 243.67406 0.0 7.436354  76.85853 47.76781 123.25886 0 0
1409926941958 244.92354 0.0 8.373151  77.82232 47.72862 123.65445 0 0
1409926941980 245.4612 0.0 8.320677  78.26578 47.62703 123.800705 0 0
1409926942017 245.3412 0.0 8.263698  78.13547 47.64992 123.766174 0 0
1409926942111 245.34619 0.0 8.455091  78.10453 47.687397 123.77133 0 0
1409926942215 245.6438 0.0 8.576446  78.37862 47.64289 123.85117 0 0
1409926942239 245.91046 0.0 8.780937  78.6121 47.632915 123.93276 0 0
1409926942361 246.02505 0.0 8.841198  78.72466 47.624947 123.9638 0 0
1409926942393 244.55104 0.0 8.111341  77.526184 47.741093 123.53425 0 0
1409926942513 244.40906 0.0 7.961693  77.40509 47.751095 123.49049 0 0
1409926942598 245.09297 0.0 8.280287  77.9143 47.703594 123.690834 0 0
1409926942684 245.31317 0.0 8.331341  78.0807 47.665886 123.75748 0 0
1409926942723 245.2275 0.0 8.296771  78.0302 47.672684 123.73039 0 0
1409926942822 245.27698 0.0 8.35543  78.061005 47.681667 123.74536 0 0
1409926942864 245.71124 0.0 8.484857  78.49521 47.596954 123.8644 0 0
1409926942944 245.80225 0.0 8.464153  78.5322 47.584843 123.89685 0 0
1409926943000 245.65327 0.0 8.425846  78.361626 47.61857 123.85383 0 0
1409926943078 244.70224 0.0 8.083659  77.56652 47.73737 123.58174 0 0
1409926943120 244.32213 0.0 8.00849  77.26811 47.789974 123.48172 0 0
1409926943259 244.6588 0.0 8.188034  77.55508 47.759064 123.576485 0 0
1409926943299 245.1239 0.0 8.344362  77.85554 47.723255 123.70828 0 0
1409926943391 245.01271 0.0 8.272083  77.76277 47.728462 123.6775 0 0
1409926943504 245.26344 0.0 8.403906  77.948135 47.719425 123.753204 0 0
1409926943544 245.62021 0.0 8.587487  78.21022 47.697525 123.8551 0 0
1409926943640 245.63167 0.0 8.594232  78.18897 47.706223 123.86078 0 0
1409926943742 244.095 0.0 7.6807942  76.99996 47.811977 123.42318 0 0
1409926943778 245.22989 0.0 8.528802  77.84338 47.759533 123.774925 0 0
1409926943908 245.56548 0.0 8.7335415  78.12635 47.740547 123.87107 0 0
1409926943938 245.44989 0.0 8.407995  78.003075 47.711224 123.83667 0 0
1409926943971 245.51761 0.0 8.27457  78.07276 47.674324 123.856224 0 0
1409926944059 245.57152 0.0 8.298255  78.12811 47.667343 123.87276 0 0
1409926944110 245.98463 0.0 8.484427  78.41089 47.633934 123.988045 0 0
1409926944183 246.12364 0.0 8.575078  78.514885 47.63151 124.026146 0 0
1409926944258 245.84824 0.0 8.521731  78.26214 47.68039 123.94695 0 0
1409926944352 244.35709 0.0 7.9681773  77.070404 47.82388 123.526146 0 0
1409926944417 244.93115 0.0 8.14086  77.52608 47.76255 123.69911 0 0
1409926944484 245.27605 0.0 8.270208  77.79392 47.729454 123.79846 0 0
1409926944570 245.09787 0.0 8.217865  77.642815 47.755676 123.74766 0 0
1409926944666 245.14615 0.0 8.238789  77.6725 47.75083 123.76367 0 0
1409926944734 245.56172 0.0 8.406966  78.03311 47.70331 123.88235 0 0
1409926944791 245.70921 0.0 8.459192  78.16026 47.680027 123.92081 0 0
1409926944855 245.3387 0.0 8.230768  77.80395 47.72198 123.80498 0 0
1409926944952 243.94136 0.0 7.626771  76.69231 47.84797 123.40794 0 0
1409926945037 245.3652 0.0 8.7875395  77.7997 47.80789 123.84948 0 0
1409926945075 245.82599 0.0 8.701693  78.173164 47.727917 123.97885 0 0
1409926945157 245.71458 0.0 8.66901  78.08911 47.74156 123.948204 0 0
1409926945227 245.74907 0.0 8.671081  78.064674 47.75081 123.96263 0 0
1409926945300 245.99152 0.0 8.808138  78.28181 47.72888 124.02742 0 0
1409926945348 246.27162 0.0 8.880313  78.57207 47.671093 124.10703 0 0
1409926945485 246.34183 0.0 8.943737  78.61987 47.675365 124.12409 0 0
1409926945529 244.77219 0.0 8.072123  77.3064 47.79789 123.68323 0 0
1409926945556 245.10661 0.0 8.239219  77.59732 47.7681 123.77419 0 0
1409926945666 245.25214 0.0 8.30358  77.70827 47.758125 123.819405 0 0
1409926945701 245.50432 0.0 8.357721  77.93879 47.714817 123.88836 0 0
1409926945779 245.41797 0.0 8.296979  77.84981 47.72323 123.86492 0 0
1409926945844 245.69589 0.0 8.567669  78.052475 47.737186 123.947395 0 0
1409926945934 245.8051 0.0 8.590664  78.17385 47.70427 123.97099 0 0
1409926945983 246.05083 0.0 8.694596  78.426575 47.662994 124.03388 0 0
1409926946037 245.32588 0.0 8.350508  77.85438 47.71594 123.82242 0 0
1409926946121 244.49348 0.0 7.9497004  77.19266 47.781666 123.58456 0 0
1409926946185 245.01057 0.0 8.182539  77.60558 47.73995 123.73143 0 0
1409926946258 245.44495 0.0 8.420182  77.99322 47.697865 123.8532 0 0
1409926946344 245.22089 0.0 8.299297  77.75228 47.72896 123.79133 0 0
1409926946460 245.309 0.0 8.33763  77.83327 47.72086 123.81771 0 0
1409926946502 245.67432 0.0 8.551875  78.17517 47.687996 123.92143 0 0
1409926946595 245.72375 0.0 8.536823  78.19224 47.680313 123.93938 0 0
1409926946601 244.73442 0.0 8.048034  77.39569 47.75698 123.64945 0 0
1409926946741 244.32677 0.0 7.814141  77.08436 47.775337 123.53422 0 0
1409926946768 244.85277 0.0 8.21819  77.41443 47.797604 123.697266 0 0
1409926946852 244.92531 0.0 8.2547655  77.46717 47.790962 123.71831 0 0
1409926946915 244.81671 0.0 8.194739  77.36085 47.801796 123.68724 0 0
1409926947017 244.88255 0.0 8.210482  77.39674 47.79638 123.70919 0 0
1409926947045 245.24437 0.0 8.409323  77.70431 47.770782 123.80953 0 0
1409926947167 245.36652 0.0 8.501745  77.83306 47.75776 123.84344 0 0
1409926947244 243.8952 0.0 7.7347655  76.64103 47.86737 123.42429 0 0
1409926947306 243.80531 0.0 7.8334765  76.53379 47.89716 123.397606 0 0
1409926947397 245.18437 0.0 8.2927475  77.67792 47.769558 123.81086 0 0
1409926947501 245.37286 0.0 8.37474  77.827 47.748646 123.86912 0 0
1409926947545 245.53094 0.0 8.523516  77.91408 47.76672 123.910934 0 0
1409926947661 245.53047 0.0 8.580912  77.91535 47.76427 123.91435 0 0
1409926947697 245.90886 0.0 8.7719145  78.23189 47.729637 124.02239 0 0
1409926947779 245.97911 0.0 8.821432  78.28294 47.728462 124.04068 0 0
1409926947887 244.60426 0.0 8.118008  77.14553 47.843517 123.64846 0 0
1409926947940 244.86911 0.0 8.176771  77.36905 47.812916 123.72312 0 0
1409926947970 245.23146 0.0 8.3711195  77.686325 47.778515 123.82448 0 0
1409926948080 245.32532 0.0 8.395768  77.75835 47.766537 123.85068 0 0
1409926948123 245.28146 0.0 8.402357  77.68247 47.788803 123.84399 0 0
1409926948274 245.42995 0.0 8.47056  77.77434 47.78427 123.88578 0 0
1409926948304 245.9187 0.0 8.58918  78.178635 47.718983 124.02839 0 0
1409926948338 246.02141 0.0 8.621797  78.265335 47.700783 124.05633 0 0
1409926948385 245.86093 0.0 8.526237  78.11704 47.71432 124.01052 0 0
1409926948464 244.97067 0.0 8.179206  77.383896 47.81073 123.7581 0 0
1409926948541 244.44713 0.0 8.065052  76.97984 47.858986 123.60987 0 0
1409926948572 245.10896 0.0 8.426693  77.53012 47.811356 123.79398 0 0
1409926948672 245.22546 0.0 8.5231905  77.6425 47.807682 123.82552 0 0
1409926948717 245.11229 0.0 8.462253  77.5532 47.81177 123.79427 0 0
1409926948804 245.19156 0.0 8.4658985  77.580635 47.80771 123.81922 0 0
1409926948857 245.4849 0.0 8.646836  77.841866 47.78776 123.901825 0 0
1409926948930 245.62338 0.0 8.718464  77.969154 47.771954 123.93909 0 0
1409926948974 245.7598 0.0 8.5678  78.116356 47.71206 123.97617 0 0
1409926949135 244.6436 0.0 7.9972267  77.17797 47.80419 123.657265 0 0
1409926949174 244.88672 0.0 8.322213  77.38497 47.8194 123.72552 0 0
1409926949280 245.20984 0.0 8.528138  77.6601 47.80211 123.81646 0 0
1409926949391 245.00546 0.0 8.381185  77.434074 47.823254 123.76352 0 0
1409926949448 245.38838 0.0 8.633881  77.76853 47.801147 123.86927 0 0
1409926949531 245.56317 0.0 8.7317705  77.907524 47.790287 123.91935 0 0
1409926949593 245.60292 0.0 8.4327345  77.89109 47.7425 123.92917 0 0
1409926949692 244.35197 0.0 7.827721  76.88681 47.83677 123.57672 0 0
1409926949743 244.41676 0.0 8.065833  76.94244 47.855392 123.59008 0 0
1409926949843 244.68729 0.0 8.199154  77.15478 47.83453 123.667816 0 0
1409926949916 245.04651 0.0 8.342149  77.442986 47.826954 123.77685 0 0
1409926950015 245.15651 0.0 8.422331  77.528656 47.824894 123.80924 0 0
1409926950127 245.47266 0.0 8.589167  77.80811 47.795025 123.898254 0 0
1409926950167 245.7126 0.0 8.57819  77.98994 47.744793 123.96573 0 0
1409926950274 245.34183 0.0 8.4305725  77.71646 47.774975 123.857056 0 0
1409926950325 244.32275 0.0 7.845039  76.88462 47.8494 123.57523 0 0
1409926950405 244.72527 0.0 8.073346  77.20729 47.823048 123.68568 0 0
1409926950453 244.92906 0.0 8.172057  77.32818 47.79906 123.74198 0 0
1409926950576 244.9013 0.0 8.156992  77.29113 47.80138 123.73578 0 0
1409926950604 245.0998 0.0 8.271901  77.47732 47.78031 123.7924 0 0
1409926950696 245.16693 0.0 8.298828  77.52337 47.77833 123.81156 0 0
1409926950770 245.48051 0.0 8.463945  77.777916 47.75375 123.89781 0 0
1409926950873 245.76802 0.0 8.526758  77.96072 47.747265 123.98695 0 0
1409926950917 244.3499 0.0 7.773867  76.845276 47.84935 123.58276 0 0
1409926950970 244.41115 0.0 7.7891407  76.874664 47.84625 123.604065 0 0
1409926951092 244.78276 0.0 8.008229  77.13206 47.817787 123.70972 0 0
1409926951119 245.14479 0.0 8.171445  77.40938 47.790028 123.81349 0 0
1409926951193 245.07568 0.0 8.127448  77.34167 47.79763 123.79419 0 0
1409926951279 245.20787 0.0 8.190013  77.450836 47.785103 123.83214 0 0
1409926951306 245.52963 0.0 8.366276  77.710495 47.76568 123.923256 0 0
1409926951406 245.63422 0.0 8.418034  77.79875 47.757813 123.95279 0 0
1409926951446 245.73344 0.0 8.434948  77.900764 47.74039 123.97398 0 0
1409926951568 245.37938 0.0 8.260638  77.60811 47.769608 123.87133 0 0
1409926951612 244.37099 0.0 7.9634633  76.80526 47.87159 123.586174 0 0
1409926951641 244.78032 0.0 8.131341  77.12675 47.832188 123.7025 0 0
1409926951725 245.05959 0.0 8.247188  77.3025 47.827866 123.78427 0 0
1409926951801 245.09334 0.0 8.260351  77.307465 47.82547 123.793045 0 0
1409926951906 245.00572 0.0 8.15099  77.2125 47.821877 123.76883 0 0
1409926951934 245.4512 0.0 8.428594  77.580635 47.800365 123.8949 0 0
1409926952036 245.52245 0.0 8.489232  77.6335 47.80396 123.91469 0 0
1409926952097 245.26276 0.0 8.325859  77.370415 47.828777 123.842705 0 0
1409926952198 244.08421 0.0 7.7590623  76.47013 47.910156 123.50224 0 0
1409926954057 245.20235 0.0 8.295859  77.23323 47.899582 123.866875 0 0
1409926954096 246.06703 0.0 8.78655  77.90806 47.85513 124.11362 0 0
1409926954188 246.07791 0.0 8.7437105  77.916756 47.83302 124.112816 0 0
1409926954320 245.78047 0.0 8.589662  77.70377 47.84469 124.0239 0 0
1409926954345 246.24542 0.0 8.822174  78.07974 47.8106 124.15526 0 0
1409926954436 246.35735 0.0 8.8821745  78.15903 47.8044 124.187706 0 0
1409926954530 245.95703 0.0 8.652917  77.826096 47.82901 124.07133 0 0
1409926954567 244.96375 0.0 8.059362  77.09065 47.8775 123.79076 0 0
1409926954670 245.23088 0.0 8.1926565  77.254326 47.871223 123.87117 0 0
1409926954749 245.8701 0.0 8.549805  77.77263 47.830704 124.05203 0 0
1409926954820 245.64099 0.0 8.4346485  77.60484 47.845104 123.98511 0 0
1409926954886 245.73969 0.0 8.486315  77.64884 47.84776 124.016014 0 0
1409926954950 246.02354 0.0 8.776302  77.87072 47.85021 124.09896 0 0
1409926955012 246.21167 0.0 8.861862  78.01885 47.831043 124.15 0 0
1409926955073 246.05469 0.0 8.772005  77.857574 47.851536 124.10812 0 0
1409926955175 244.58296 0.0 7.8384633  76.6509 47.93771 123.68849 0 0
1409926955215 245.13297 0.0 8.345508  77.10367 47.924374 123.84815 0 0
1409926955281 245.301 0.0 8.452135  77.23918 47.91828 123.89846 0 0
1409926955368 245.53822 0.0 8.572708  77.40712 47.90341 123.9649 0 0
