时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409928083838 218.21213 29.69991 8.736406  88.0398 44.86034 106.29765 0 0
1409928083866 219.20338 30.28931 8.941393  88.64153 44.746094 106.40922 0 0
1409928084005 219.5084 30.509153 8.955143  88.84598 44.692863 106.43667 0 0
1409928084087 218.35854 30.001745 8.731862  88.239 44.799557 106.27732 0 0
1409928084220 217.0951 29.083008 8.458164  87.39599 44.995625 106.17107 0 0
1409928084326 218.48958 29.923151 8.544869  88.223045 44.780727 106.32378 0 0
1409928084379 218.18166 29.756927 8.538164  88.05183 44.828384 106.28359 0 0
1409928084477 218.71812 30.079674 8.615872  88.37653 44.752735 106.34547 0 0
1409928084568 219.51593 30.609426 8.710677  88.88425 44.640835 106.42864 0 0
1409928084679 219.93466 30.946589 8.692396  89.17496 44.545677 106.46802 0 0
1409928084738 216.44928 28.774805 8.283125  87.03845 45.040573 106.089165 0 0
1409928084874 217.54619 29.332123 8.462669  87.652985 44.93297 106.22596 0 0
1409928084922 218.92964 30.234818 8.516836  88.52447 44.715183 106.36927 0 0
1409928085053 218.75494 30.12151 8.497252  88.4144 44.742813 106.35055 0 0
1409928085163 219.6948 30.689714 8.598568  88.981865 44.610287 106.45985 0 0
1409928085261 220.58214 31.32625 8.70983  89.57763 44.478073 106.54982 0 0
1409928085320 217.83817 29.73164 8.633633  87.948814 44.867786 106.210785 0 0
1409928085464 217.1768 29.168608 8.278477  87.444595 44.948048 106.17891 0 0
1409928085510 219.35544 30.413113 8.704792  88.74873 44.69383 106.42823 0 0
1409928085707 219.20688 30.37289 8.676172  88.68341 44.70013 106.403076 0 0
1409928085800 220.49573 31.179245 8.820195  89.479515 44.518593 106.55594 0 0
1409928085907 220.758 31.392149 8.897474  89.66629 44.475494 106.56927 0 0
1409928085977 217.60413 29.491602 8.393958  87.73817 44.874454 106.208206 0 0
1409928086119 217.85944 29.52979 8.50694  87.83942 44.87771 106.25435 0 0
1409928086172 219.85052 30.76164 8.7878  89.06602 44.60776 106.47875 0 0
1409928086227 219.65567 30.652657 8.737123  88.95329 44.62698 106.45526 0 0
1409928086364 219.92833 30.811888 8.792057  89.11664 44.595886 106.48714 0 0
1409928086457 221.44038 31.80677 9.108463  90.09263 44.403046 106.649345 0 0
1409928086539 220.88782 31.607552 8.98181  89.813644 44.44073 106.56044 0 0
1409928086611 215.95302 28.698606 8.004857  86.82332 45.00763 105.99604 0 0
1409928086744 216.63464 28.903881 7.960547  87.121574 44.93263 106.10838 0 0
1409928086763 217.82463 29.634024 8.250156  87.84617 44.782917 106.22875 0 0
1409928086886 217.7232 29.609089 8.24362  87.80021 44.79211 106.21211 0 0
1409928086956 218.10399 29.782682 8.147526  87.99492 44.728542 106.26544 0 0
1409928087068 218.76817 30.204687 8.231029  88.40553 44.638046 106.333305 0 0
1409928087183 217.81696 29.831758 8.065664  87.93623 44.72099 106.1968 0 0
1409928087227 215.64331 28.354155 7.861914  86.56001 45.0569 105.9988 0 0
1409928087340 216.92133 28.994036 8.024245  87.24965 44.90542 106.153305 0 0
1409928087420 217.69742 29.534935 8.1432295  87.75544 44.798855 106.22266 0 0
1409928087616 217.49051 29.417122 8.122278  87.63603 44.82396 106.197525 0 0
1409928087664 219.67422 30.689623 8.323841  88.92327 44.531796 106.44758 0 0
1409928087797 218.97833 30.381002 8.263034  88.56838 44.610157 106.34893 0 0
1409928087846 216.20882 28.56599 7.9672527  86.83393 45.00841 106.078415 0 0
1409928087950 217.51477 29.250925 8.157474  87.56003 44.856014 106.232475 0 0
1409928088037 217.94109 29.57776 8.212344  87.85088 44.790676 106.26596 0 0
1409928088142 217.86826 29.518398 8.070416  87.798294 44.78453 106.26089 0 0
1409928088231 219.08961 30.216158 8.120352  88.50881 44.623543 106.40133 0 0
1409928088390 220.104 30.874987 8.255963  89.14495 44.482475 106.510315 0 0
1409928088424 216.76915 28.789297 7.963164  87.1023 44.952915 106.15349 0 0
1409928088546 217.17857 29.019648 8.059584  87.34393 44.91083 106.199844 0 0
1409928088676 218.47578 29.830742 8.139518  88.12999 44.718098 106.33437 0 0
1409928088742 218.96495 30.08672 8.1897  88.403595 44.65763 106.39766 0 0
1409928088862 219.64537 30.505976 8.318021  88.82711 44.577526 106.47151 0 0
1409928088997 219.07864 30.321316 8.179818  88.55672 44.609116 106.38211 0 0
1409928089031 216.59886 28.649427 7.7208986  86.97247 44.95224 106.147575 0 0
1409928089130 217.51407 29.120832 7.842708  87.47827 44.844116 106.25729 0 0
1409928089214 218.13507 29.585365 7.892617  87.88663 44.745106 106.31036 0 0
1409928089329 218.1263 29.569088 8.236276  87.90015 44.798203 106.30177 0 0
1409928089390 219.2424 30.257774 8.366927  88.58247 44.64594 106.42219 0 0
1409928089525 220.1237 30.840105 8.497526  89.14155 44.52281 106.51258 0 0
1409928089569 217.22847 29.284517 8.121432  87.49928 44.881092 106.16292 0 0
1409928089676 217.47841 29.411394 8.245039  87.64965 44.86435 106.19185 0 0
1409928089763 219.62637 30.74677 8.636172  88.96626 44.5756 106.42177 0 0
1409928089882 219.87201 31.265741 8.647982  89.31532 44.479454 106.394295 0 0
1409928089950 220.94565 32.19301 8.976042  90.12968 44.31539 106.477684 0 0
1409928090119 222.14449 33.33604 9.179584  91.09358 44.0906 106.55662 0 0
1409928090213 216.99786 30.570911 7.885078  88.08522 44.630962 105.88797 0 0
1409928090303 217.95273 30.845652 8.076524  88.51542 44.56474 106.04828 0 0
1409928090441 218.0034 30.923267 8.143242  88.579254 44.564323 106.04446 0 0
1409928090552 217.62163 30.527422 8.112435  88.26307 44.642395 106.02932 0 0
1409928090641 217.62141 30.21741 7.9702473  88.08548 44.660366 106.08445 0 0
1409928090780 216.01826 29.490456 7.7449217  87.247314 44.8306 105.86899 0 0
1409928090859 215.03944 28.607006 7.5858464  86.50858 45.005184 105.82565 0 0
1409928090905 215.46745 28.604544 7.56638  86.62271 44.970444 105.91776 0 0
1409928091039 215.4969 28.732357 7.55306  86.69664 44.944973 105.89956 0 0
1409928091110 216.13249 29.146732 7.68625  87.094925 44.869038 105.95883 0 0
1409928091242 216.4848 29.352083 7.663112  87.29441 44.808464 106.00073 0 0
1409928091311 216.3914 29.480925 7.621302  87.32932 44.784714 105.95891 0 0
1409928091411 213.38907 27.727695 7.316185  85.59268 45.193333 105.641304 0 0
1409928091482 216.39777 29.216003 8.144011  87.23133 44.930496 105.99805 0 0
1409928091577 218.29549 30.296276 8.204375  88.345314 44.685207 106.21651 0 0
1409928091698 217.2432 29.75293 7.980547  87.74294 44.78078 106.0875 0 0
1409928091755 218.28432 30.338411 8.427682  88.370575 44.694946 106.20458 0 0
1409928091885 218.62466 30.57155 8.4548435  88.59289 44.639793 106.23675 0 0
1409928091933 216.10866 29.259336 8.070169  87.177475 44.93245 105.92862 0 0
1409928092027 215.25958 28.685156 8.100079  86.64578 45.07573 105.848434 0 0
1409928092124 216.28552 29.174519 8.260664  87.19518 44.969894 105.97935 0 0
1409928092244 216.84917 29.58207 8.350404  87.569984 44.88857 106.02573 0 0
1409928092350 217.03822 29.704218 8.38582  87.68868 44.860184 106.04477 0 0
1409928092421 217.63814 30.130169 8.226328  88.06285 44.73138 106.09919 0 0
1409928092531 218.01181 30.360157 8.325847  88.299805 44.693462 106.137764 0 0
1409928092579 215.1475 28.798399 7.8883986  86.66611 45.05172 105.80646 0 0
1409928092714 215.23212 28.72375 7.9040236  86.65267 45.067005 105.83724 0 0
1409928092781 216.6303 29.538568 8.054036  87.47008 44.875965 105.99055 0 0
1409928092889 216.39183 29.432995 8.056862  87.35195 44.91013 105.9575 0 0
1409928092979 216.91167 29.728268 8.147187  87.66052 44.847916 106.01435 0 0
1409928093089 217.59761 30.141108 8.233854  88.069984 44.756042 106.09086 0 0
1409928093130 218.09921 30.600143 8.190299  88.44849 44.641926 106.12445 0 0
1409928093282 216.03262 29.390287 7.931393  87.22772 44.91862 105.89073 0 0
1409928093354 215.9768 29.209192 8.146341  87.12133 44.969635 105.90859 0 0
1409928093449 216.34923 29.45664 8.184584  87.35667 44.914608 105.94417 0 0
1409928093545 216.08199 29.336588 8.137513  87.21962 44.941822 105.90682 0 0
1409928093655 216.73691 29.702084 8.203998  87.590065 44.852238 105.98336 0 0
1409928093698 217.53955 30.246693 8.248593  88.1009 44.73263 106.05977 0 0
1409928093850 217.66676 30.315157 8.277682  88.179634 44.71698 106.07435 0 0
1409928093901 214.38419 28.43371 7.832409  86.26466 45.1332 105.70924 0 0
1409928094026 214.85684 28.63151 7.9024477  86.49633 45.085835 105.77482 0 0
1409928094112 216.21758 29.440756 8.027968  87.300064 44.89867 105.921585 0 0
1409928094220 216.01587 29.364023 7.9991274  87.20237 44.91466 105.89182 0 0
1409928094285 216.96022 29.91392 8.140494  87.756966 44.79401 105.99354 0 0
1409928094400 217.45792 30.219063 8.178932  88.05662 44.721405 106.04763 0 0
1409928094467 218.3515 30.824427 8.244987  88.63781 44.59271 106.137085 0 0
1409928094584 215.28911 29.085417 7.890221  86.855316 44.994453 105.78453 0 0
1409928094660 216.60054 29.650833 7.978151  87.524635 44.852943 105.96633 0 0
1409928094753 217.26062 30.096758 8.049805  87.94671 44.75479 106.029816 0 0
1409928094802 216.54736 29.732122 8.054609  87.55155 44.845936 105.93508 0 0
1409928094938 216.90051 29.925209 8.07263  87.751564 44.796562 105.97883 0 0
1409928095008 217.95503 30.595352 8.056849  88.391495 44.62388 106.09151 0 0
1409928095081 218.31274 30.851706 8.128294  88.629105 44.57112 106.12492 0 0
1409928095218 216.11261 29.719753 7.8436327  87.408134 44.83276 105.8462 0 0
1409928095260 216.08383 29.434376 8.052175  87.26212 44.914974 105.89451 0 0
1409928095368 217.0461 30.003073 8.226107  87.84031 44.799374 105.99523 0 0
1409928095441 216.85133 29.98233 8.196485  87.7722 44.808205 105.958305 0 0
1409928095560 217.06541 30.074883 8.217981  87.88117 44.787395 105.98745 0 0
1409928095741 217.94174 30.62694 8.381094  88.42332 44.65901 106.07966 0 0
1409928095887 215.76572 29.59983 8.123242  87.26531 44.91281 105.79122 0 0
1409928095929 217.27013 30.17672 8.231042  88.005394 44.768253 106.01688 0 0
1409928096047 217.60173 30.377474 8.223333  88.19823 44.707108 106.05521 0 0
1409928096159 217.50201 30.415743 8.038268  88.17716 44.686874 106.02815 0 0
1409928096219 218.35384 30.866524 8.186784  88.66578 44.5919 106.13443 0 0
1409928096338 218.84773 31.18099 8.218542  88.966866 44.51401 106.19164 0 0
1409928096421 218.02348 30.88138 8.088659  88.5658 44.58552 106.06206 0 0
1409928096548 216.12259 29.605534 7.8639455  87.3565 44.866405 105.87367 0 0
1409928096582 217.65596 30.400429 8.48168  88.23893 44.732788 106.05898 0 0
1409928096703 218.01341 30.643293 8.249675  88.45578 44.64435 106.09974 0 0
1409928096768 217.87494 30.640612 8.252877  88.41165 44.649975 106.06987 0 0
1409928096904 218.36296 30.883945 8.229349  88.67254 44.574295 106.13591 0 0
1409928096957 219.45969 31.625572 8.426458  89.38729 44.431538 106.24865 0 0
1409928097057 219.47313 31.738567 8.401381  89.44408 44.400806 106.234764 0 0
1409928097124 216.25229 29.837734 7.942383  87.50588 44.82448 105.85914 0 0
1409928097189 216.94965 30.099766 8.016914  87.85319 44.75625 105.96604 0 0
1409928097287 218.05263 30.712708 8.207747  88.49525 44.629375 106.096825 0 0
1409928097397 217.77722 30.646627 8.201575  88.38145 44.645496 106.04787 0 0
1409928097492 218.3172 30.913685 8.24944  88.67582 44.57456 106.11995 0 0
1409928097598 219.0395 31.386614 8.320352  89.13353 44.46771 106.20042 0 0
1409928097641 218.77815 31.404713 8.303138  89.06526 44.47914 106.137344 0 0
1409928097772 216.65887 30.168385 8.001693  87.80211 44.75083 105.88823 0 0
1409928097829 216.84175 29.994478 8.251836  87.788155 44.81534 105.958336 0 0
1409928097963 217.79123 30.521862 8.327591  88.333435 44.683594 106.07313 0 0
1409928098019 217.84778 30.646706 8.30849  88.41303 44.66081 106.06091 0 0
1409928098130 218.21873 30.839245 8.318477  88.62508 44.604687 106.11013 0 0
1409928098160 219.0835 31.40448 8.415508  89.166664 44.482265 106.204216 0 0
1409928098308 219.40224 31.642448 8.466354  89.38246 44.42987 106.23318 0 0
1409928098397 216.10849 29.703985 8.098619  87.42094 44.8812 105.85114 0 0
1409928098465 216.94347 30.061275 8.242318  87.84884 44.794662 105.969765 0 0
1409928098632 218.0322 30.724766 8.112279  88.49629 44.61505 106.09711 0 0
1409928098671 218.05965 30.74237 8.117135  88.50966 44.608177 106.09901 0 0
1409928098726 218.45291 30.955885 8.184609  88.7415 44.56708 106.1481 0 0
1409928098906 218.80844 31.182566 8.1899605  88.956795 44.506355 106.18719 0 0
1409928098926 216.80017 30.17836 7.887565  87.84254 44.732395 105.92451 0 0
1409928099035 216.24875 29.747332 7.8647003  87.46796 44.830753 105.879555 0 0
1409928099117 217.19432 30.154596 8.311537  87.97237 44.766953 106.00573 0 0
1409928099228 217.26974 30.24849 8.402318  88.03309 44.755 106.000626 0 0
1409928099291 217.84384 30.550377 8.08474  88.34195 44.645 106.08294 0 0
1409928099435 218.09372 30.69862 8.097096  88.48926 44.60956 106.11247 0 0
1409928099510 219.10226 31.381836 8.443854  89.16559 44.48737 106.21086 0 0
1409928099621 217.04645 30.325808 8.163568  88.01059 44.73263 105.94198 0 0
1409928099710 215.90991 29.44181 8.154284  87.21952 44.925156 105.85713 0 0
1409928099807 217.22261 30.17685 8.33845  87.98379 44.75927 106.00612 0 0
1409928099854 217.36908 30.324297 8.128372  88.09301 44.716328 106.01677 0 0
1409928099993 217.57889 30.40362 8.11224  88.19151 44.68094 106.05021 0 0
1409928100047 218.63177 31.102512 8.234727  88.86686 44.530106 106.1624 0 0
1409928100172 218.85208 31.233269 8.250612  88.998245 44.50013 106.18591 0 0
1409928100230 215.53691 29.36448 7.860521  87.062004 44.930103 105.79276 0 0
1409928100348 216.0642 29.504883 8.007617  87.30342 44.907448 105.88055 0 0
1409928100365 217.27138 30.214909 8.126979  88.01465 44.734898 106.01653 0 0
1409928100546 217.10924 30.138073 8.19207  87.93879 44.767082 105.99435 0 0
1409928100591 217.755 30.527449 8.133177  88.30878 44.66047 106.06815 0 0
1409928100741 218.21457 30.827383 8.162435  88.596565 44.590546 106.11672 0 0
1409928100835 216.29008 29.888346 7.9566145  87.55495 44.818672 105.863594 0 0
1409928100905 214.55504 28.737995 7.942005  86.46258 45.080704 105.69719 0 0
1409928100964 215.45323 29.150703 8.037266  86.93135 44.976147 105.81294 0 0
1409928101094 216.15385 29.594818 8.081732  87.35464 44.863647 105.883514 0 0
1409928101156 216.0292 29.54918 8.083242  87.30027 44.884583 105.86375 0 0
1409928101267 216.60352 29.830248 8.158047  87.60866 44.816746 105.93726 0 0
1409928101355 218.18417 30.79789 8.306784  88.57896 44.60956 106.11177 0 0
1409928101470 216.93277 30.20211 8.092304  87.89621 44.740417 105.94552 0 0
1409928101529 215.00777 28.903933 8.024362  86.67976 45.050728 105.76211 0 0
1409928101600 215.76901 29.298035 8.0915365  87.099815 44.949295 105.853806 0 0
1409928101728 216.53886 29.747839 8.1794405  87.55408 44.844894 105.93735 0 0
1409928101767 216.17905 29.608137 8.110729  87.3741 44.87672 105.88375 0 0
1409928101903 216.72299 29.895977 8.177956  87.67908 44.805912 105.95146 0 0
1409928101986 218.3273 30.864908 8.355351  88.66331 44.59888 106.13086 0 0
1409928102028 217.74413 30.682747 8.307435  88.398384 44.659298 106.03289 0 0
1409928102164 215.80087 29.549675 8.057057  87.244896 44.91081 105.813675 0 0
1409928102236 216.2988 29.65448 8.184909  87.44413 44.874035 105.90401 0 0
1409928102366 216.92227 30.045872 8.292253  87.83065 44.796562 105.966644 0 0
1409928102441 216.73529 29.960676 8.27323  87.730194 44.818176 105.941536 0 0
1409928102550 217.397 30.378242 8.33892  88.13451 44.723568 106.0125 0 0
1409928102646 218.36809 31.00608 8.290898  88.739365 44.56039 106.11974 0 0
1409928102723 215.70915 29.567097 7.9467707  87.21906 44.890858 105.79214 0 0
1409928102848 215.16553 29.092787 8.01931  86.82335 45.00703 105.76485 0 0
1409928102912 216.53564 29.895845 8.207045  87.63689 44.828854 105.91151 0 0
1409928103054 216.2919 29.790678 8.152213  87.51199 44.84867 105.87898 0 0
1409928103144 216.88864 30.095274 8.199726  87.8353 44.766903 105.954636 0 0
1409928103229 217.76945 30.603945 8.195547  88.3523 44.63849 106.05693 0 0
1409928103311 217.26033 30.44487 8.144375  88.12392 44.69039 105.971695 0 0
1409928103438 214.81238 28.96276 7.8481903  86.64634 45.02164 105.7113 0 0
1409928103496 216.19577 29.59099 7.95918  87.36765 44.8625 105.89844 0 0
1409928103642 216.54211 29.887474 7.992565  87.61969 44.797447 105.919846 0 0
1409928103690 216.64363 29.932903 7.9971223  87.672554 44.785442 105.9337 0 0
1409928103796 217.01341 30.112383 8.03651  87.87392 44.741665 105.98099 0 0
1409928103899 217.64636 30.479635 8.239896  88.25284 44.670364 106.046616 0 0
1409928103963 216.45291 30.002514 8.027878  87.64944 44.779842 105.87393 0 0
1409928104084 214.84167 28.903736 7.9070444  86.630974 45.034035 105.72719 0 0
1409928104165 216.56854 29.732643 8.112539  87.553566 44.8344 105.94544 0 0
1409928104265 216.49667 29.759882 8.067852  87.5388 44.818386 105.925156 0 0
1409928104319 216.63203 29.80875 8.102539  87.607796 44.814167 105.94469 0 0
1409928104459 217.08125 30.095182 8.133307  87.88129 44.741955 105.99344 0 0
1409928104519 218.2022 30.819622 8.09474  88.577385 44.564663 106.1157 0 0
1409928104648 216.83275 30.159023 7.974531  87.84132 44.737736 105.92825 0 0
1409928104716 215.5064 29.16444 7.699115  86.93617 44.930573 105.82719 0 0
1409928104826 216.59222 29.786354 7.842396  87.56715 44.794895 105.94776 0 0
1409928104915 216.3317 29.70026 7.7996874  87.44538 44.81289 105.90617 0 0
1409928104980 217.0701 30.146954 7.884531  87.88676 44.70862 105.98841 0 0
1409928105108 217.52505 30.407787 8.128841  88.17639 44.678177 106.03599 0 0
1409928105179 217.79613 30.696589 8.144662  88.404724 44.619194 106.043205 0 0
1409928105270 214.29982 28.65013 8.0078125  86.35259 45.115833 105.65135 0 0
1409928105374 215.17044 29.01978 8.164648  86.797005 45.036434 105.77075 0 0
1409928105507 216.04828 29.565678 8.192435  87.31936 44.893436 105.86094 0 0
1409928105656 216.05956 29.5934 8.188281  87.34038 44.89013 105.85685 0 0
1409928105706 217.26006 30.281002 8.360534  88.047775 44.737553 105.99198 0 0
1409928105808 218.0826 30.828907 8.076901  88.546005 44.57724 106.08266 0 0
1409928105895 214.99515 29.12483 7.689974  86.775444 44.96552 105.72057 0 0
1409928105983 215.04959 28.949297 7.840508  86.708916 45.008957 105.764404 0 0
1409928106035 216.27444 29.63013 7.965104  87.41 44.84643 105.90253 0 0
1409928106185 216.17218 29.61375 7.9460416  87.36975 44.847527 105.88526 0 0
1409928106233 216.63954 29.824102 8.004206  87.61233 44.79659 105.94711 0 0
1409928106390 217.17479 30.174974 8.056289  87.94968 44.72047 106.00083 0 0
1409928106525 217.59833 30.557526 7.8470445  88.24772 44.611042 106.0311 0 0
1409928106570 214.4229 28.614714 7.7534504  86.34944 45.073853 105.6894 0 0
1409928106618 216.00722 29.415768 8.149245  87.22826 44.918594 105.88206 0 0
1409928106739 216.53404 29.713255 8.208255  87.53101 44.84841 105.9425 0 0
1409928106808 216.2303 29.64125 8.136016  87.40538 44.86495 105.88945 0 0
1409928106935 216.874 29.987642 8.211341  87.76946 44.78336 105.96411 0 0
1409928106998 218.4889 30.998047 7.9060936  88.73353 44.505417 106.14873 0 0
1409928107108 218.73743 31.218477 7.930065  88.92313 44.456406 106.16528 0 0
1409928107146 215.02802 29.047657 7.765807  86.73642 44.972084 105.743645 0 0
1409928107281 215.30927 29.180248 7.8399477  86.886795 44.949818 105.7781 0 0
1409928107337 216.78821 29.979675 7.9809504  87.72047 44.755077 105.9499 0 0
1409928107464 216.44467 29.846119 7.976367  87.559586 44.799324 105.8963 0 0
1409928107546 217.2386 30.253191 8.05418  87.99418 44.70047 105.997734 0 0
1409928107654 218.26611 30.916655 7.9392185  88.6343 44.532578 106.111145 0 0
1409928107742 217.63966 30.736237 7.7873826  88.34417 44.569504 106.007034 0 0
1409928107824 214.99966 29.07935 7.7071486  86.75059 44.969376 105.732735 0 0
1409928107967 216.15813 29.57185 7.8714976  87.34198 44.854637 105.89078 0 0
1409928108005 216.5462 29.889244 7.880703  87.61157 44.77771 105.918045 0 0
1409928108165 216.62216 29.9144 7.884258  87.64514 44.769974 105.928825 0 0
1409928108207 217.8596 30.661772 8.00056  88.38443 44.60362 106.06479 0 0
1409928108311 218.29134 30.954948 8.023815  88.65752 44.534325 106.10784 0 0
1409928108424 215.83325 29.69431 7.7010546  87.29299 44.817993 105.79883 0 0
1409928108477 215.51581 29.241405 7.6263022  86.97262 44.907215 105.81604 0 0
1409928108596 216.5717 29.801146 7.7617188  87.563545 44.781174 105.93912 0 0
1409928108683 216.44359 29.83931 7.684766  87.537796 44.76526 105.9069 0 0
1409928108800 216.88048 30.06625 7.77125  87.78578 44.71771 105.958725 0 0
1409928108830 217.46631 30.416887 8.061198  88.147255 44.660572 106.01826 0 0
1409928108971 217.78778 30.605207 8.112279  88.33841 44.62078 106.05458 0 0
1409928109037 214.88461 29.010181 7.5251174  86.676025 44.966274 105.71844 0 0
1409928109148 215.491 29.186132 7.6016536  86.93999 44.9194 105.81834 0 0
1409928109237 216.81958 29.934309 7.7329035  87.70279 44.74078 105.96695 0 0
1409928109354 216.43762 29.787514 7.6444793  87.5093 44.765236 105.913124 0 0
1409928109392 217.46585 30.37138 7.7632813  88.10833 44.6331 106.03099 0 0
1409928109524 217.64766 30.49198 7.8104296  88.224625 44.615677 106.04885 0 0
1409928109587 216.69609 30.137161 7.760208  87.77808 44.713722 105.90109 0 0
1409928109700 214.48672 28.786106 7.666198  86.455666 45.038933 105.67167 0 0
1409928109769 216.02832 29.48375 7.8676434  87.25501 44.86914 105.87633 0 0
1409928109882 216.38109 29.76901 7.865573  87.49722 44.799324 105.90026 0 0
1409928109925 216.19203 29.669922 7.911159  87.40194 44.840885 105.87489 0 0
1409928110066 216.62337 29.92147 7.929857  87.651436 44.775806 105.92221 0 0
1409928110124 217.41328 30.40789 8.004297  88.12782 44.656197 106.00909 0 0
1409928110238 216.32715 29.96647 7.656706  87.56807 44.739403 105.85508 0 0
1409928110335 214.3318 28.57694 8.013633  86.31901 45.122864 105.6706 0 0
1409928110442 215.30362 29.09621 7.8761196  86.84155 44.94888 105.79188 0 0
1409928110508 215.09769 29.116953 7.886862  86.79668 44.965 105.74 0 0
1409928110646 215.49867 29.289179 7.9202995  86.99849 44.92005 105.79573 0 0
1409928110708 216.52325 29.896446 8.061654  87.606514 44.78612 105.90245 0 0
1409928110839 216.1253 29.788736 7.9782944  87.43245 44.80805 105.8375 0 0
1409928110913 213.20412 28.054531 8.060716  85.73552 45.265728 105.52417 0 0
1409928111012 217.04964 29.965027 8.8903  87.856186 44.90086 105.99742 0 0
1409928111062 218.04692 30.587917 8.549857  88.47047 44.721405 106.11336 0 0
1409928111207 218.07819 30.606276 8.5510025  88.4878 44.713722 106.11841 0 0
1409928111266 219.23235 31.309687 8.694571  89.1938 44.55539 106.25182 0 0
1409928111374 219.5471 31.52 8.71625  89.39061 44.5019 106.28768 0 0
1409928111458 215.95729 29.506952 8.210378  87.274414 44.93935 105.84961 0 0
1409928111580 217.48901 30.170391 8.470429  88.09431 44.819637 106.06607 0 0
1409928111613 218.02943 30.509205 8.520183  88.41161 44.71276 106.12776 0 0
1409928111740 217.76416 30.396236 8.500274  88.27935 44.74729 106.086845 0 0
1409928111803 218.25179 30.681862 8.561471  88.57151 44.684376 106.14427 0 0
1409928111916 218.80864 31.045326 8.663477  88.92363 44.612473 106.20456 0 0
1409928112003 219.31688 31.380587 8.655847  89.2387 44.52216 106.26104 0 0
1409928112110 216.31425 29.67522 8.2545185  87.47583 44.906147 105.900024 0 0
1409928112152 217.70119 30.28638 8.1897  88.193855 44.73922 106.09815 0 0
1409928112288 218.08765 30.523151 8.516927  88.44063 44.717056 106.13792 0 0
1409928112360 218.007 30.6206 8.4967575  88.46757 44.701096 106.10221 0 0
1409928112489 218.49161 30.878073 8.535847  88.73845 44.63638 106.16732 0 0
1409928112559 219.35193 31.453646 8.628646  89.291756 44.503906 106.25766 0 0
1409928112657 217.77977 30.695534 8.386354  88.42676 44.680832 106.04068 0 0
1409928112711 215.75963 29.325977 8.356146  87.1456 45.014427 105.840675 0 0
1409928112852 216.41095 29.618647 8.460977  87.48467 44.94604 105.92901 0 0
1409928112948 217.72754 30.453945 8.328528  88.285706 44.725677 106.07153 0 0
1409928112983 217.992 30.577187 8.337435  88.42921 44.686275 106.11052 0 0
1409928113131 218.22163 30.714024 8.3990755  88.56971 44.666405 106.13547 0 0
1409928113180 219.2707 31.44224 8.529583  89.25927 44.511795 106.24271 0 0
1409928113284 218.29677 30.975403 8.335468  88.71917 44.603855 106.108696 0 0
1409928113356 216.27768 29.566692 8.417045  87.42751 44.9675 105.90977 0 0
1409928113484 217.30695 30.120756 8.528906  88.0129 44.833176 106.03685 0 0
1409928113535 217.60129 30.378191 8.494622  88.22629 44.772736 106.05406 0 0
1409928113678 217.70374 30.441849 8.498229  88.28582 44.757187 106.06661 0 0
1409928113717 218.78792 31.109283 8.607682  88.95016 44.60625 106.19117 0 0
1409928113817 218.93005 31.194427 8.656549  89.04056 44.58711 106.20742 0 0
1409928113898 218.26228 30.934675 8.551601  88.70629 44.65052 106.10505 0 0
1409928114022 216.17015 29.585312 8.312487  87.39611 44.951927 105.883804 0 0
1409928114111 217.62752 30.319166 8.660573  88.213684 44.792084 106.07078 0 0
1409928114184 217.4195 30.272188 8.442396  88.11525 44.78534 106.03346 0 0
1409928114280 217.5653 30.317291 8.46513  88.175026 44.771275 106.05714 0 0
1409928114322 218.53516 30.912657 8.6324215  88.77863 44.65427 106.16351 0 0
1409928114483 218.69005 31.018698 8.608645  88.87404 44.613255 106.18276 0 0
1409928114541 216.4291 29.849909 8.297812  87.60319 44.88495 105.89125 0 0
1409928114600 216.12044 29.550325 8.258633  87.35641 44.94453 105.87862 0 0
1409928114727 217.48679 30.241055 8.379453  88.11944 44.79099 106.05445 0 0
1409928114772 217.94313 30.639036 8.3020315  88.44095 44.678646 106.08813 0 0
1409928114878 217.67693 30.468788 8.299805  88.27375 44.722866 106.05799 0 0
1409928114959 218.4116 30.890274 8.400052  88.71349 44.630287 106.146095 0 0
1409928115090 218.99614 31.255873 8.482265  89.07326 44.549557 106.21052 0 0
1409928115250 216.48209 29.86862 8.111745  87.61211 44.85513 105.90362 0 0
1409928115378 218.2375 30.71172 8.521003  88.587395 44.68784 106.13784 0 0
1409928115450 218.16963 30.742304 8.514257  88.58236 44.68703 106.117134 0 0
1409928115501 218.40604 30.849623 8.529675  88.71146 44.658463 106.15096 0 0
1409928115634 218.95724 31.176094 8.567735  89.03655 44.57711 106.217476 0 0
1409928115721 219.73953 31.702213 8.6957035  89.544426 44.467762 106.29979 0 0
1409928115781 216.69026 29.999218 8.352265  87.742294 44.850704 105.917915 0 0
1409928115942 216.5154 29.66737 8.353815  87.54573 44.928722 105.94315 0 0
1409928115953 218.13393 30.639505 8.53194  88.51299 44.699245 106.12651 0 0
1409928116051 218.00401 30.542786 8.512279  88.422356 44.71219 106.1144 0 0
1409928116125 218.10143 30.601614 8.543177  88.48563 44.707943 106.124535 0 0
1409928116234 218.77864 31.041992 8.674662  88.92044 44.621277 106.19878 0 0
1409928116304 219.5273 31.521484 8.714336  89.384155 44.495728 106.28263 0 0
1409928116440 217.96034 30.70819 8.602735  88.497604 44.701538 106.07122 0 0
