时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409927073554 237.38031 2.905026 7.4354167  79.839455 46.629192 120.49185 0 0
1409927073579 236.51172 2.8278515 7.2566795  79.36544 46.70276 120.26964 0 0
1409927073674 236.22838 2.80931 7.241797  79.22583 46.728985 120.19948 0 0
1409927073769 236.57355 2.725742 7.5403123  79.30548 46.781197 120.31068 0 0
1409927073857 237.10995 1.9184245 7.3885546  78.92337 46.86052 120.64974 0 0
1409927073902 236.94557 1.7917317 7.2808332  78.735054 46.886536 120.63224 0 0
1409927074031 236.97021 1.7365365 7.2952085  78.70989 46.895573 120.64893 0 0
1409927074066 237.38292 1.5305208 7.289232  78.74625 46.89427 120.80776 0 0
1409927074165 237.57552 1.6655599 7.3678646  78.95215 46.863827 120.83323 0 0
1409927074241 236.36563 1.6785938 7.1719923  78.35621 46.95305 120.49906 0 0
1409927074339 237.42323 2.0195181 7.8260937  79.19417 46.918438 120.75685 0 0
1409927074408 237.9687 2.1407812 7.7749867  79.45918 46.836796 120.90417 0 0
1409927074478 237.95032 2.1581511 7.7634897  79.45834 46.83224 120.892815 0 0
1409927074573 237.97005 2.48 7.943555  79.72984 46.80281 120.82849 0 0
1409927074619 238.14494 2.286328 7.8630466  79.66023 46.80341 120.919556 0 0
1409927074737 238.33542 2.288672 7.8447266  79.75439 46.777996 120.96904 0 0
1409927074784 237.49516 2.2327082 7.706901  79.30751 46.85284 120.75779 0 0
1409927074903 237.18193 2.2417707 7.722383  79.15724 46.89487 120.66815 0 0
1409927074954 237.86386 2.2303777 7.57  79.47229 46.803543 120.8843 0 0
1409927075051 237.96338 2.2010546 7.5861197  79.4984 46.80268 120.91591 0 0
1409927075078 237.8352 2.1929426 7.6151304  79.443634 46.823566 120.883415 0 0
1409927075202 237.89375 2.168086 7.599805  79.446915 46.825363 120.903465 0 0
1409927075251 238.16896 2.0041146 7.597669  79.46216 46.817448 121.018906 0 0
1409927075342 238.35933 2.0915756 7.6617837  79.6219 46.79143 121.05341 0 0
1409927075432 237.23077 2.0222785 7.399974  79.00767 46.878464 120.75336 0 0
1409927075564 237.19464 2.005716 7.2290883  78.90676 46.875496 120.758125 0 0
1409927075601 237.69745 1.8078386 7.6172915  79.04534 46.90906 120.92549 0 0
1409927075690 237.59833 1.7832943 7.57625  78.97651 46.923958 120.90453 0 0
1409927075748 237.65886 1.8159896 7.4582553  78.98229 46.900887 120.92563 0 0
1409927075853 237.86333 1.7595183 7.440638  79.02496 46.888386 120.997086 0 0
1409927075934 238.24734 1.8683203 7.3575  79.24856 46.818256 121.076614 0 0
1409927076021 237.73016 1.7642188 7.240742  78.90961 46.875286 120.951324 0 0
1409927076085 236.91782 1.6076692 7.2645054  78.3919 46.998386 120.75781 0 0
1409927076190 237.35303 1.6239063 7.3478775  78.62336 46.962734 120.87214 0 0
1409927076288 237.5975 1.6361328 7.373047  78.75317 46.93935 120.93487 0 0
1409927076321 237.47926 1.6123047 7.3017187  78.67168 46.93784 120.90778 0 0
1409927076427 237.54698 1.590039 7.347305  78.69137 46.94568 120.933205 0 0
1409927076493 237.88026 1.5657421 7.367448  78.83115 46.918358 121.02828 0 0
1409927076544 238.00723 1.5879427 7.3796873  78.91655 46.899036 121.05237 0 0
1409927076663 237.58421 1.5139843 7.279349  78.64492 46.944324 120.9488 0 0
1409927076708 237.92921 1.6898698 7.7535415  78.9963 46.983723 121.05255 0 0
1409927076810 238.34912 1.6688021 7.7053514  79.16013 46.936356 121.17029 0 0
1409927076917 238.41171 1.6688541 7.7208724  79.19946 46.92737 121.18146 0 0
1409927076948 238.42271 1.6679688 7.7093883  79.19577 46.930233 121.18555 0 0
1409927077053 238.54865 1.6160808 7.6935806  79.219894 46.918957 121.2287 0 0
1409927077130 238.82031 1.6683333 7.748776  79.39949 46.88224 121.291664 0 0
1409927077237 238.36697 1.6901953 7.6338544  79.18591 46.90586 121.15951 0 0
1409927077348 237.63411 1.6141666 7.413867  78.7596 46.973045 120.99792 0 0
1409927077408 238.2364 1.5599349 7.5104427  79.010056 46.92943 121.164925 0 0
1409927077514 238.16771 1.5440625 7.503958  78.96389 46.940285 121.14716 0 0
1409927077544 238.28708 1.5321745 7.5086327  79.01063 46.93099 121.18695 0 0
1409927077671 238.36661 1.5550781 7.5560155  79.07193 46.923462 121.20581 0 0
1409927077734 238.64058 1.551224 7.5467057  79.20434 46.888596 121.27388 0 0
1409927077790 238.06693 1.5947396 7.4535937  78.960846 46.92182 121.10763 0 0
1409927077898 237.3962 1.4866016 7.3421483  78.52337 47.00807 120.95167 0 0
1409927077961 237.88911 1.4985286 7.419948  78.74665 46.970886 121.081535 0 0
1409927078015 238.03865 1.4395182 7.3986588  78.773735 46.96068 121.12922 0 0
1409927078094 237.941 1.4094791 7.3733854  78.70444 46.973465 121.107 0 0
1409927078159 238.08896 1.367539 7.3741407  78.74047 46.966457 121.157555 0 0
1409927078282 238.32849 1.3927083 7.3991795  78.874504 46.93844 121.21398 0 0
1409927078349 238.43266 1.4363672 7.438008  78.935974 46.918594 121.239426 0 0
1409927078437 237.79541 1.4955468 7.3591146  78.676575 46.962944 121.053856 0 0
1409927078509 237.24599 1.4169141 7.221758  78.30857 47.032604 120.92333 0 0
1409927078622 237.65958 1.4409245 7.3076825  78.53913 46.995106 121.03094 0 0
1409927078659 237.86552 1.3826823 7.2804556  78.58841 46.976875 121.09443 0 0
1409927078763 237.8374 1.394375 7.259896  78.573425 46.973957 121.083694 0 0
1409927078840 237.99411 1.3483334 7.275586  78.60956 46.972786 121.13812 0 0
1409927078924 238.25667 1.3208594 7.268828  78.71487 46.946095 121.2118 0 0
1409927079025 238.41833 1.3410808 7.3239584  78.83605 46.924168 121.244896 0 0
1409927079122 237.32625 1.2832422 7.0779557  78.222145 47.019634 120.9626 0 0
1409927079165 238.51636 1.5489323 7.641315  79.092606 46.950783 121.27344 0 0
1409927079275 238.6589 1.5231119 7.66569  79.14153 46.94901 121.31755 0 0
1409927079362 238.75 1.4876692 7.622526  79.15991 46.932396 121.34386 0 0
1409927079467 238.85068 1.4663281 7.6560416  79.18987 46.937527 121.37515 0 0
1409927079523 239.12318 1.466927 7.6582294  79.330925 46.902554 121.44982 0 0
1409927079654 239.3185 1.539961 7.72263  79.49219 46.875755 121.48701 0 0
1409927079698 238.0563 1.3669531 7.4613414  78.69565 47.010887 121.182816 0 0
1409927079784 238.14948 1.3536849 7.5034504  78.730705 47.014168 121.21398 0 0
1409927079874 238.76042 1.2822657 7.59  78.97942 46.97716 121.395706 0 0
1409927079958 238.82594 1.3017187 7.5883856  79.02754 46.965572 121.40503 0 0
1409927080027 238.83151 1.2268099 7.5436587  78.96491 46.974297 121.42313 0 0
1409927080155 239.09656 1.2073568 7.591198  79.07944 46.9568 121.49838 0 0
1409927080207 239.33583 1.2200781 7.6109896  79.22424 46.92224 121.55865 0 0
1409927080328 238.71124 1.2529948 7.4854035  78.93124 46.960598 121.379684 0 0
1409927080414 238.24791 1.2254428 7.47138  78.615875 47.04039 121.26763 0 0
1409927080496 238.74219 1.2729427 7.6047397  78.91013 47.004166 121.40339 0 0
1409927080551 238.72328 1.3153646 7.5715494  78.93964 46.982944 121.38768 0 0
1409927080700 238.73813 1.3029037 7.591198  78.939896 46.995235 121.39703 0 0
1409927080751 239.2113 1.2788932 7.6653385  79.15594 46.95776 121.52672 0 0
1409927080852 239.37386 1.2600912 7.660013  79.230064 46.93953 121.57258 0 0
1409927080922 238.2487 1.2709765 7.4366407  78.6549 47.020653 121.267006 0 0
1409927081004 238.08864 1.198151 7.4542317  78.50324 47.0644 121.236404 0 0
1409927081068 238.6851 1.2319402 7.541849  78.82293 47.009533 121.39083 0 0
1409927081202 238.83687 1.2309245 7.6005077  78.89575 46.99883 121.43492 0 0
1409927081244 238.92166 1.1758333 7.563594  78.88293 46.994087 121.46545 0 0
1409927081337 239.00021 1.0473958 7.542044  78.80613 47.01427 121.517395 0 0
1409927081422 239.66104 0.099322915 7.5684633  77.96473 47.282707 121.94052 0 0
1409927081507 239.89594 0.0 7.403568  76.94328 47.562656 122.14693 0 0
1409927081586 239.3911 0.0 6.663542  75.25707 47.877213 122.19758 0 0
1409927081713 242.2999 0.0 7.967396  76.687836 47.880417 123.08815 0 0
1409927081798 243.021 0.0 8.378672  76.90974 47.906147 123.294846 0 0
1409927081881 242.86093 0.0 8.18405  76.89695 47.852264 123.23003 0 0
1409927081966 242.88963 0.0 8.101875  76.90574 47.829376 123.22503 0 0
1409927082047 242.91391 0.0 7.9551044  76.98134 47.761173 123.208694 0 0
1409927082135 242.27979 0.0 7.710625  76.63055 47.78479 123.021904 0 0
1409927082245 240.99281 0.0 7.1805077  75.72905 47.884243 122.67716 0 0
1409927082304 243.51625 0.0 8.478034  77.33595 47.855103 123.41521 0 0
1409927082357 243.6878 0.0 8.516732  77.393265 47.849922 123.460495 0 0
1409927082470 243.53859 0.0 8.36345  77.26212 47.843075 123.4176 0 0
1409927082543 243.73042 0.0 8.35724  77.22085 47.85604 123.47638 0 0
1409927082593 244.02031 0.0 8.434883  77.37844 47.83375 123.55373 0 0
1409927082697 244.18448 0.0 8.429635  77.46564 47.808567 123.59766 0 0
1409927082775 243.47156 0.0 8.131758  77.13565 47.837578 123.4118 0 0
1409927082830 242.74542 0.0 7.926354  76.45768 47.952137 123.2207 0 0
1409927082936 243.00203 0.0 8.009727  76.53086 47.95703 123.29583 0 0
1409927082986 243.35791 0.0 8.22388  76.698685 47.935287 123.39318 0 0
1409927083085 243.29146 0.0 8.225703  76.74451 47.921066 123.37117 0 0
1409927083179 243.51385 0.0 8.337096  76.94431 47.90086 123.42742 0 0
1409927083287 243.9724 0.0 8.592227  77.38049 47.850494 123.54286 0 0
1409927083348 243.60687 0.0 8.480833  77.27449 47.842472 123.437965 0 0
1409927083467 242.70787 0.0 8.195976  76.79551 47.887264 123.20292 0 0
1409927083514 243.49323 0.026992187 8.664258  78.016525 47.67367 123.357475 0 0
1409927083596 244.36766 1.0537239 9.437369  80.39331 47.193542 123.338646 0 0
1409927083663 246.2678 30.38272 18.817226  100.76476 43.756668 117.11909 0 0
1409927083760 240.57 31.404192 17.437057  98.73561 43.790028 114.943825 0 0
1409927083846 234.36786 46.345573 21.960938  104.9345 43.037838 109.60029 0 0
1409927083905 222.25015 39.798397 17.76112  96.59431 44.136772 107.46206 0 0
1409927084015 217.38925 34.524937 14.903099  91.65393 44.707554 107.24474 0 0
1409927084068 213.57458 28.162643 12.53707  87.2891 45.32617 107.84399 0 0
1409927084141 214.50839 25.797525 11.482604  85.97361 45.43578 108.5394 0 0
1409927084238 211.63602 15.29237 7.1816926  78.37743 46.44013 110.011795 0 0
1409927084283 224.12032 10.878034 7.7941017  80.44791 46.23401 114.56456 0 0
1409927084402 224.17766 5.3204427 6.373177  76.97374 46.88289 115.872215 0 0
1409927084461 233.28365 10.130456 9.931654  84.05896 46.022316 117.41161 0 0
1409927084578 236.76135 27.20366 14.4336195  95.45815 44.013386 114.61313 0 0
1409927084686 230.68 31.86888 14.700925  95.83697 43.861355 111.75724 0 0
1409927084745 227.10771 32.78724 14.328021  94.95475 43.964245 110.46039 0 0
1409927084852 224.60126 31.263111 13.481901  93.10882 44.264194 110.034195 0 0
1409927084918 222.8749 29.598581 12.651692  91.45283 44.50716 109.86995 0 0
1409927085000 223.09344 29.657564 12.257644  91.51747 44.414063 109.934296 0 0
1409927085054 222.81287 28.829063 12.127683  90.94724 44.520184 110.03737 0 0
1409927085183 222.8414 28.597252 11.7382555  90.71194 44.49914 110.08151 0 0
1409927085240 221.40651 27.028946 11.322058  89.2502 44.783646 110.04841 0 0
1409927085303 221.24875 26.286901 11.582188  88.86033 44.90906 110.162605 0 0
1409927085422 221.31548 25.69535 11.288867  88.50641 44.931118 110.3019 0 0
1409927085471 220.74547 24.584675 10.779649  87.59788 45.03945 110.38917 0 0
1409927085590 220.45375 23.43603 10.28  86.75686 45.141457 110.55266 0 0
1409927085644 221.9486 22.850052 10.156732  86.93689 45.09716 111.10643 0 0
1409927085740 221.92891 22.724752 10.086875  86.8494 45.099686 111.12901 0 0
1409927085777 221.37807 23.215782 10.541458  86.930405 45.17604 110.87612 0 0
1409927085898 221.44838 22.832592 10.871485  86.75939 45.28328 110.96127 0 0
1409927085992 222.9123 23.140795 10.451941  87.452255 45.018543 111.33854 0 0
1409927086037 222.96349 23.583216 10.641198  87.74594 44.98388 111.25995 0 0
1409927086150 222.99709 23.57871 10.639063  87.756966 44.981094 111.271484 0 0
1409927086204 223.0538 22.79642 10.260143  87.27712 45.011745 111.44675 0 0
1409927086300 223.09479 22.540886 10.11418  87.12769 45.018906 111.50956 0 0
1409927086373 222.11395 22.243073 10.078945  86.60079 45.151146 111.320335 0 0
1409927086487 222.76213 23.153736 11.062631  87.43952 45.13156 111.28451 0 0
1409927086532 223.26025 23.073307 10.687539  87.5686 45.02656 111.44448 0 0
1409927086654 223.24474 23.331993 10.778659  87.72525 45.00703 111.387474 0 0
1409927086690 223.32568 23.424114 10.792317  87.80511 44.984844 111.38635 0 0
1409927086793 223.54735 23.7081 10.879323  88.059944 44.937057 111.38755 0 0
1409927086884 223.88614 24.078463 10.988789  88.405716 44.870808 111.396904 0 0
1409927086981 222.70573 23.889843 10.509791  87.77133 44.958412 111.12406 0 0
1409927087044 223.01025 24.183802 10.585364  88.05884 44.89862 111.14612 0 0
1409927087200 223.22214 23.628073 10.313359  87.773674 44.905 111.31961 0 0
1409927087254 223.19937 23.677618 10.328581  87.792366 44.902397 111.30318 0 0
1409927087341 223.33907 23.456602 10.215977  87.70255 44.896408 111.38586 0 0
1409927087435 223.66057 23.838295 10.33918  88.05076 44.834583 111.39018 0 0
1409927087533 222.91167 23.456783 10.275117  87.555374 44.95573 111.27344 0 0
1409927087571 222.76114 23.42142 10.316185  87.473335 44.986954 111.24904 0 0
1409927087685 223.0024 23.489779 10.323828  87.5947 44.955154 111.29682 0 0
1409927087768 223.26105 23.67276 10.368333  87.79818 44.91224 111.326775 0 0
1409927087821 223.27437 23.602135 10.359297  87.75667 44.923958 111.348175 0 0
1409927087942 223.40552 23.602356 10.352903  87.80668 44.907394 111.382 0 0
1409927087975 223.70291 23.690899 10.342877  87.95856 44.862785 111.44065 0 0
1409927088120 223.7978 23.87448 10.416601  88.10332 44.843906 111.426796 0 0
1409927088211 222.89911 23.632462 10.495182  87.64971 44.98419 111.25029 0 0
1409927088267 223.40047 23.763634 10.503828  87.90306 44.919037 111.355316 0 0
1409927088332 223.52844 23.932318 10.560911  88.05125 44.89547 111.35034 0 0
1409927088454 223.54718 24.104166 10.655  88.16572 44.88755 111.321045 0 0
1409927088521 223.81235 23.96819 10.579362  88.17073 44.870026 111.41937 0 0
1409927088630 223.97661 24.129478 10.621407  88.32337 44.836823 111.43122 0 0
1409927088701 223.58156 23.692434 10.455235  87.90845 44.907578 111.41836 0 0
1409927088794 222.74072 23.276667 10.6002865  87.43229 45.059193 111.2957 0 0
1409927088852 223.13995 23.138203 10.532344  87.475494 45.03406 111.42646 0 0
1409927088971 223.2588 23.02534 10.445625  87.440155 45.01568 111.4836 0 0
1409927089031 223.09084 22.625326 10.305234  87.13185 45.063854 111.519684 0 0
1409927089126 223.33803 22.78828 10.345325  87.320244 45.025547 111.55089 0 0
1409927089206 223.50822 22.792421 10.322657  87.37889 45.000523 111.59705 0 0
1409927089316 223.61192 22.76457 10.291276  87.39552 44.99276 111.62721 0 0
1409927089373 222.62932 22.40983 10.250482  86.83695 45.131535 111.44831 0 0
1409927089518 222.69417 22.576302 10.373047  86.96842 45.12841 111.4294 0 0
1409927089567 223.25494 22.60358 10.282591  87.17409 45.05078 111.57055 0 0
1409927089656 223.13834 22.520103 10.276198  87.080925 45.07328 111.55289 0 0
1409927089750 223.07098 22.125443 10.151719  86.81254 45.114765 111.62117 0 0
1409927089909 223.19974 21.874727 10.041654  86.70115 45.113205 111.70711 0 0
1409927089949 223.17511 22.031654 10.058229  86.79105 45.09776 111.66534 0 0
1409927090067 222.41542 21.839415 10.116367  86.41091 45.213203 111.50971 0 0
1409927090119 223.23813 21.96823 10.773737  86.791695 45.232212 111.67805 0 0
1409927090233 223.24771 21.57953 10.569714  86.5431 45.247604 111.763435 0 0
1409927090300 223.16339 21.405586 10.505352  86.4049 45.26612 111.77812 0 0
1409927090403 223.31667 21.316628 10.448763  86.39923 45.256847 111.837135 0 0
1409927090452 223.52432 21.386889 10.429453  86.509346 45.221718 111.87599 0 0
1409927090580 223.6316 21.404726 10.439128  86.5635 45.20987 111.89851 0 0
1409927090696 222.45052 21.15513 9.714427  85.908 45.24664 111.663124 0 0
1409927090737 224.06161 21.628658 10.456419  86.911 45.123074 112.0294 0 0
1409927090876 224.16594 21.357773 10.355078  86.77178 45.133595 112.11221 0 0
1409927090962 224.09036 21.277096 10.311185  86.69297 45.142994 112.110466 0 0
1409927090996 224.28651 21.241732 10.273242  86.74401 45.12146 112.16625 0 0
1409927091120 224.36375 21.154818 10.212239  86.7043 45.114662 112.20403 0 0
1409927091157 224.55276 21.046576 10.147968  86.70941 45.09565 112.27779 0 0
1409927091255 224.5649 21.01526 10.122278  86.69126 45.09518 112.287346 0 0
1409927091376 224.12198 20.737995 10.020807  86.360146 45.155262 112.22588 0 0
1409927091409 223.56464 20.734896 10.124258  86.15538 45.23922 112.08831 0 0
1409927091518 223.80615 20.831732 10.13582  86.302 45.20177 112.13143 0 0
1409927091598 223.96577 20.624271 10.018763  86.2196 45.19237 112.21589 0 0
1409927091707 223.91505 20.728842 10.054531  86.27296 45.188152 112.17646 0 0
1409927091758 224.20947 20.723581 10.025664  86.37045 45.15336 112.256874 0 0
1409927091870 224.31557 20.60944 9.958568  86.33595 45.14685 112.3118 0 0
1409927091944 224.31755 20.079727 9.712812  85.9991 45.17526 112.42469 0 0
1409927092045 224.04204 19.679596 9.566471  85.640076 45.236538 112.43427 0 0
1409927092122 224.44255 20.009623 9.858906  85.934456 45.2006 112.52235 0 0
1409927092239 224.72697 19.508646 9.490677  85.72273 45.179897 112.70852 0 0
1409927092308 224.87949 18.602852 9.082526  85.20285 45.222553 112.94489 0 0
1409927092430 226.13547 19.313438 10.025911  86.18194 45.165756 113.15 0 0
1409927092477 226.39464 19.185625 9.922448  86.19098 45.142475 113.24958 0 0
1409927092574 226.43448 18.985846 9.824818  86.08086 45.146614 113.3031 0 0
1409927092668 226.3816 18.345795 9.583542  85.65887 45.196796 113.424324 0 0
1409927092787 225.34843 17.90711 9.421536  85.00371 45.335392 113.24651 0 0
1409927092844 227.0237 18.466824 9.851537  85.951096 45.227787 113.60151 0 0
1409927092966 226.95177 17.213438 9.418906  85.19164 45.329323 113.85591 0 0
1409927093028 226.03287 14.39694 8.408894  83.05578 45.652134 114.225784 0 0
1409927093148 229.30495 15.581732 9.374753  85.02572 45.458645 114.91662 0 0
1409927093211 229.2124 14.490495 8.984271  84.34608 45.556873 115.14341 0 0
1409927093320 229.17438 13.859506 8.746471  83.92663 45.60521 115.267654 0 0
1409927093387 229.09511 13.177813 8.813893  83.433044 45.780495 115.42995 0 0
1409927093529 228.68985 12.000182 8.655287  82.60215 45.95482 115.590576 0 0
1409927093603 231.52385 9.809427 8.417695  82.29509 46.094948 116.91708 0 0
1409927093712 231.45522 9.505755 8.15181  82.00579 46.11156 116.97961 0 0
1409927093813 231.645 9.236497 8.066185  81.90103 46.12268 117.08922 0 0
1409927093853 231.89 9.091875 8.010534  81.907814 46.11271 117.18615 0 0
1409927093963 232.0265 9.121536 7.9957423  81.979515 46.089375 117.214714 0 0
1409927094016 230.86943 9.31207 8.03026  81.641136 46.177082 116.8588 0 0
1409927094135 231.73412 9.701354 9.197279  82.42736 46.253647 117.032684 0 0
1409927094177 232.52844 9.460859 8.835235  82.54094 46.15159 117.31047 0 0
1409927094300 232.74072 10.0086975 9.031888  82.98712 46.08276 117.24156 0 0
1409927094359 232.50291 9.7161455 8.536563  82.6456 46.081303 117.26073 0 0
1409927094458 232.58473 9.402643 8.760286  82.51327 46.146408 117.33896 0 0
1409927094539 232.9263 9.611732 8.807526  82.78948 46.084557 117.38172 0 0
1409927094665 232.98114 9.333737 8.702839  82.63208 46.10336 117.45164 0 0
1409927094721 231.76047 9.49108 8.537812  82.19113 46.18703 117.10211 0 0
1409927094864 232.1649 9.453855 8.557071  82.332634 46.154766 117.221664 0 0
1409927094922 232.38579 9.167617 8.437461  82.23056 46.157993 117.346016 0 0
1409927095020 232.20323 9.090078 8.382695  82.11175 46.171432 117.31047 0 0
1409927095106 232.42537 8.730625 8.3279295  81.96875 46.205963 117.45075 0 0
1409927095209 232.57735 8.4084635 8.209922  81.82155 46.216198 117.56112 0 0
1409927095285 231.72911 8.423763 8.13539  81.4871 46.281536 117.32846 0 0
1409927095401 231.21886 8.365742 8.1401825  81.24931 46.346874 117.209404 0 0
1409927095467 233.20282 8.579792 8.601654  82.260506 46.20974 117.74268 0 0
1409927095593 233.25714 8.501523 8.591198  82.23187 46.214897 117.76859 0 0
1409927095689 233.18115 8.2326565 8.519466  82.028206 46.259583 117.811066 0 0
1409927095785 233.31822 8.094701 8.137422  81.88948 46.21901 117.892815 0 0
1409927095834 233.44473 7.743086 8.501458  81.79301 46.300365 117.99055 0 0
1409927095954 232.49765 7.9825 8.551744  81.55542 46.37224 117.68172 0 0
1409927096010 232.64146 8.043554 8.616224  81.64379 46.365807 117.71005 0 0
1409927096111 232.87865 7.9228387 8.579896  81.66675 46.35581 117.80104 0 0
1409927096193 232.8924 8.192461 8.651406  81.84577 46.320625 117.74003 0 0
1409927096293 232.94641 8.264167 8.705599  81.918465 46.31565 117.736275 0 0
1409927096350 233.34036 8.397487 8.737174  82.17127 46.253254 117.81552 0 0
1409927096479 233.29506 8.33388 8.70474  82.137276 46.252163 117.81677 0 0
1409927096529 232.01886 8.92612 8.597149  82.00202 46.275963 117.3499 0 0
1409927096675 232.15755 8.828984 8.551705  81.991455 46.267006 117.40992 0 0
1409927096694 232.56161 8.505664 8.457787  81.94125 46.262997 117.585075 0 0
1409927096798 232.49525 8.473125 8.457591  81.9007 46.271095 117.57313 0 0
1409927096881 232.57433 8.151667 8.358645  81.72241 46.299297 117.67193 0 0
1409927096999 232.81412 7.992122 8.322318  81.72772 46.289608 117.77125 0 0
1409927097038 232.5463 7.807083 8.194896  81.49738 46.31836 117.74206 0 0
1409927097182 232.18239 7.8619924 8.179362  81.378815 46.342266 117.62885 0 0
1409927097199 232.1697 7.8433595 8.199987  81.34572 46.35901 117.63849 0 0
1409927097294 232.25511 7.774401 8.203984  81.346886 46.364113 117.67789 0 0
1409927097358 232.29906 7.7680206 8.180182  81.359024 46.352657 117.68464 0 0
1409927097501 232.20386 7.7647786 8.17767  81.316925 46.362423 117.66284 0 0
1409927097562 232.53375 7.4665236 8.048554  81.25601 46.348125 117.81315 0 0
1409927097676 232.59338 7.438711 8.063555  81.26787 46.35195 117.83393 0 0
1409927097754 231.51323 7.488294 7.9767838  80.85354 46.431095 117.53339 0 0
1409927097850 232.93489 8.081979 8.438242  81.812035 46.292187 117.839455 0 0
1409927097941 233.68677 8.02526 8.514752  82.01315 46.247005 118.0519 0 0
1409927098036 233.48718 8.074896 8.491211  81.95919 46.25479 117.98552 0 0
1409927098138 233.63068 7.9486847 8.456797  81.938545 46.255104 118.05263 0 0
1409927098218 233.87146 7.8433075 8.430039  81.97306 46.23875 118.14167 0 0
1409927098357 233.65573 7.606315 8.297278  81.729 46.272083 118.13242 0 0
1409927098419 232.68329 7.419362 8.429856  81.269196 46.4113 117.915 0 0
1409927098540 233.07515 7.3377733 8.383568  81.37336 46.375885 118.035835 0 0
1409927098666 233.02963 7.1479816 8.323933  81.23307 46.398125 118.068436 0 0
1409927098726 233.29901 6.809805 8.189401  81.11872 46.402134 118.21753 0 0
1409927098840 233.40562 6.8715496 8.225222  81.207954 46.38638 118.232 0 0
1409927098910 232.79135 6.7773957 8.145404  80.89405 46.44193 118.08573 0 0
1409927099012 232.22807 6.9084506 8.177799  80.73699 46.488697 117.90662 0 0
1409927099077 232.75323 6.727526 8.161602  80.838356 46.4625 118.092445 0 0
1409927099202 232.88277 6.693789 8.138242  80.87135 46.45177 118.13068 0 0
1409927099266 232.8513 6.6411977 8.104596  80.82158 46.45599 118.13792 0 0
1409927099365 233.03448 6.5166535 8.061523  80.80732 46.448853 118.210335 0 0
1409927099446 233.2298 6.5321355 8.042474  80.900154 46.419426 118.258125 0 0
1409927099540 232.5999 6.5561457 8.006953  80.65875 46.473724 118.08414 0 0
1409927099595 233.30302 7.1942058 8.52224  81.33117 46.395313 118.18242 0 0
1409927099697 233.71484 7.1814194 8.598854  81.47009 46.37945 118.29367 0 0
1409927099754 233.95271 6.84306 8.486692  81.34733 46.383255 118.43299 0 0
1409927099867 233.8914 6.8888283 8.462799  81.34585 46.379322 118.40664 0 0
1409927099934 234.0876 6.594349 8.365377  81.2413 46.382813 118.52937 0 0
1409927100070 234.27995 6.658659 8.37375  81.3594 46.357292 118.56464 0 0
1409927100175 234.36224 6.635977 8.149401  81.37435 46.309765 118.5995 0 0
1409927100277 233.73099 6.8127084 8.081146  81.22363 46.33346 118.38453 0 0
1409927100384 233.38834 6.827852 8.0275  81.06217 46.36271 118.29641 0 0
1409927100439 233.82333 6.6578126 8.019596  81.133415 46.34854 118.44948 0 0
1409927100558 233.73932 6.7427993 8.025625  81.15293 46.34422 118.40774 0 0
1409927100630 233.85156 6.536354 7.941419  81.05876 46.350132 118.4838 0 0
1409927100731 234.04088 6.5180597 7.931406  81.12703 46.332134 118.54021 0 0
1409927100808 234.11198 6.2929296 7.865521  81.01271 46.344402 118.609505 0 0
1409927100912 233.824 6.3050914 7.817005  80.89597 46.363827 118.528046 0 0
1409927100969 233.02057 6.4123306 7.833711  80.622086 46.435806 118.2882 0 0
1409927101115 233.43083 6.369583 7.8421226  80.76465 46.403152 118.407684 0 0
1409927101158 233.58104 6.131315 7.783099  80.66804 46.416874 118.507 0 0
1409927101285 233.58536 6.083802 7.7810287  80.63603 46.424374 118.51802 0 0
1409927101350 234.06099 5.834232 7.748216  80.67138 46.411198 118.70716 0 0
1409927101446 234.09406 5.771966 7.735508  80.65076 46.419113 118.72828 0 0
1409927101500 233.87589 5.6752734 7.658672  80.49362 46.437473 118.68925 0 0
1409927101624 233.1574 5.7595963 7.6321874  80.24416 46.493153 118.47677 0 0
1409927101681 234.84552 6.1454816 7.8797398  81.17831 46.320053 118.91089 0 0
1409927101777 235.02516 5.98625 7.8516407  81.154144 46.319843 118.99643 0 0
1409927101856 234.93521 6.119896 7.856367  81.20368 46.306274 118.94104 0 0
1409927101946 235.07256 6.0241666 7.8670964  81.20027 46.310337 119.00008 0 0
1409927102020 235.41437 5.8965626 7.8363414  81.26048 46.29177 119.12008 0 0
1409927102174 235.4411 5.656302 7.7467055  81.11104 46.313152 119.18096 0 0
1409927102241 234.2301 5.9109507 7.713008  80.76401 46.383698 118.79539 0 0
1409927102345 234.46979 5.8816404 7.8110285  80.86017 46.379166 118.87307 0 0
1409927102431 235.05495 5.6714325 7.959948  80.96092 46.378384 119.06948 0 0
1409927102551 234.87802 5.655638 7.932031  80.88121 46.39586 119.02393 0 0
1409927102645 235.23692 5.5848308 7.952305  80.97854 46.37896 119.13841 0 0
1409927102785 235.41068 5.525013 7.9509506  81.02965 46.362137 119.19693 0 0
1409927102822 234.38333 5.763568 7.8741407  80.73651 46.411953 118.86008 0 0
1409927102932 234.27484 5.7679296 7.8355727  80.66819 46.425106 118.83938 0 0
1409927103011 234.76375 5.683659 7.8780727  80.82194 46.40875 118.99039 0 0
1409927103109 235.2015 5.6875653 8.1278515  80.99801 46.39969 119.08979 0 0
