时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910386637 213.63292 30.996809 12.856888  87.97317 46.068283 104.84714 0 0
1409910386677 213.73619 31.042904 12.593763  88.013374 46.025833 104.865 0 0
1409910386809 214.05746 31.227135 12.795977  88.20075 46.003567 104.89807 0 0
1409910386824 214.67369 31.76927 12.857852  88.643555 45.895416 104.93125 0 0
1409910386916 214.8422 31.873152 12.888594  88.74384 45.870365 104.94817 0 0
1409910386979 215.24243 32.14582 12.990248  89.00304 45.8262 104.98086 0 0
1409910387095 215.4251 32.307995 12.993815  89.130875 45.790913 104.98974 0 0
1409910387146 215.97243 32.79392 13.0375395  89.53199 45.68422 105.017914 0 0
1409910387262 215.00557 32.164467 12.891537  88.93616 45.815575 104.92664 0 0
1409910387324 213.8373 31.092226 12.756002  88.06698 46.031277 104.876564 0 0
1409910387472 214.38179 31.508282 12.850351  88.434906 45.953568 104.9144 0 0
1409910387508 214.30092 31.52625 12.782213  88.41102 45.936485 104.897446 0 0
1409910387592 214.53883 31.644218 12.8439455  88.54253 45.915287 104.92536 0 0
1409910387701 215.13303 32.055183 12.949088  88.91879 45.835728 104.975784 0 0
1409910387741 215.63179 32.47659 13.028997  89.275185 45.75625 105.00396 0 0
1409910387882 215.74965 32.590675 13.067917  89.370224 45.739323 105.006905 0 0
1409910387984 216.34737 33.105457 13.141132  89.802444 45.63362 105.04117 0 0
1409910388024 216.31094 33.206303 12.950495  89.83443 45.608517 105.01492 0 0
1409910388147 214.59145 31.97694 12.585898  88.70432 45.82854 104.88146 0 0
1409910388190 214.65541 31.820728 12.701679  88.66001 45.87065 104.92154 0 0
1409910388296 214.77261 31.922579 12.7126045  88.74332 45.849895 104.92849 0 0
1409910388359 214.7287 31.945507 12.710873  88.74181 45.85065 104.91289 0 0
1409910388452 214.85732 32.01267 12.72168  88.81301 45.831978 104.92906 0 0
1409910388488 215.40117 32.448048 12.842969  89.19496 45.756042 104.96125 0 0
1409910388620 215.5428 32.565456 12.809375  89.28648 45.715675 104.97352 0 0
1409910388653 216.05849 33.009777 12.943242  89.664764 45.643333 104.99838 0 0
1409910388742 216.12787 33.08375 12.907096  89.71849 45.619637 105.00109 0 0
1409910388812 216.66827 33.524517 12.929674  90.093376 45.529453 105.0381 0 0
1409910388917 217.0502 33.874428 12.966758  90.38147 45.458984 105.05815 0 0
1409910388974 217.25517 34.10724 12.964063  90.5544 45.406174 105.06419 0 0
1409910389071 214.99205 32.41444 12.5985155  89.038994 45.73664 104.8863 0 0
1409910389181 214.81172 32.076447 12.638646  88.82466 45.8062 104.9124 0 0
1409910389279 215.13449 32.285324 12.723359  89.027954 45.76677 104.942345 0 0
1409910389329 214.95619 32.173008 12.672605  88.91296 45.7837 104.92622 0 0
1409910389417 215.0009 32.200363 12.697383  88.942986 45.786587 104.92847 0 0
1409910389473 215.41727 32.516655 12.748385  89.222786 45.716537 104.95953 0 0
1409910389593 215.65825 32.7397 12.779753  89.40854 45.675236 104.96735 0 0
1409910389686 216.06854 33.101665 12.829922  89.704834 45.60159 104.98854 0 0
1409910389723 216.54765 33.471745 12.649753  90.016914 45.500965 105.02445 0 0
1409910389850 216.75606 33.663853 12.6649475  90.172516 45.459557 105.03578 0 0
1409910389888 217.11075 34.021862 12.6925  90.45329 45.38737 105.04995 0 0
1409910389992 215.96873 33.20642 12.510924  89.713715 45.547813 104.95013 0 0
1409910390056 214.81805 32.06107 12.494765  88.80957 45.78396 104.91875 0 0
1409910390145 215.17429 32.27223 12.607318  89.028656 45.754246 104.95328 0 0
1409910390203 215.22052 32.32211 12.627266  89.06633 45.749218 104.95401 0 0
1409910390348 214.98497 32.147472 12.549102  88.90651 45.77625 104.93695 0 0
1409910390376 215.43254 32.406525 12.664648  89.17151 45.72565 104.98354 0 0
1409910390405 215.66948 32.583645 12.6857815  89.325485 45.688725 105.00182 0 0
1409910390526 215.70921 32.626797 12.693398  89.361 45.67906 105.00229 0 0
1409910390580 216.12997 32.99405 12.700143  89.66596 45.594063 105.02599 0 0
1409910390671 216.24185 33.099583 12.702904  89.75065 45.57625 105.02888 0 0
1409910390747 216.67725 33.430702 13.002734  90.057594 45.556015 105.05362 0 0
1409910390847 214.65907 32.004845 12.622227  88.74574 45.82565 104.88976 0 0
1409910390879 214.42296 31.598984 12.436979  88.46027 45.88344 104.91826 0 0
1409910390979 214.50328 31.641523 12.463255  88.51004 45.87698 104.92578 0 0
1409910391065 214.747 31.84207 12.49974  88.67905 45.83711 104.942184 0 0
1409910391113 214.37703 31.601171 12.4164715  88.45102 45.884064 104.90776 0 0
1409910391248 214.54417 31.70797 12.429831  88.55129 45.855312 104.924194 0 0
1409910391310 215.23619 32.23474 12.54763  89.02042 45.75383 104.9749 0 0
1409910391360 215.60394 32.516758 12.605534  89.27211 45.695755 105.00013 0 0
1409910391466 215.73091 32.633984 12.628672  89.36719 45.674114 105.00693 0 0
1409910391523 215.93759 32.822254 12.615234  89.5216 45.629635 105.01614 0 0
1409910391637 216.1906 33.029076 12.6410675  89.69522 45.584816 105.03232 0 0
1409910391750 216.65044 33.42953 13.013541  90.04383 45.543907 105.04898 0 0
1409910391771 213.72546 31.233736 12.490508  88.09027 45.973152 104.833206 0 0
1409910391869 213.58784 31.049011 12.47638  87.95602 46.009533 104.83823 0 0
1409910391959 213.85059 31.2109 12.548321  88.119255 45.98456 104.86245 0 0
1409910392069 213.87517 31.25112 12.523581  88.143295 45.969273 104.86229 0 0
1409910392085 213.99579 31.317865 12.565768  88.21311 45.961926 104.87443 0 0
1409910392180 214.31512 31.536718 12.635742  88.41699 45.921066 104.90151 0 0
1409910392241 214.86919 31.942083 12.749063  88.78553 45.84578 104.945335 0 0
1409910392337 215.25563 32.269142 12.782044  89.059586 45.776432 104.969086 0 0
1409910392399 215.75066 32.69581 12.851576  89.41414 45.68893 104.99453 0 0
1409910392499 216.13153 32.99953 12.983412  89.681145 45.647995 105.01516 0 0
1409910392543 216.83412 33.59725 12.914466  90.17514 45.510834 105.05977 0 0
1409910392653 216.29564 33.286877 12.771576  89.85897 45.55651 105.00375 0 0
1409910392689 214.47292 31.864922 12.63483  88.616585 45.8525 104.87979 0 0
1409910392800 214.46428 31.8256 12.589805  88.5929 45.851147 104.88419 0 0
1409910392888 214.85269 32.11431 12.682956  88.85543 45.799194 104.912605 0 0
1409910392938 214.56088 31.959297 12.573073  88.6853 45.8181 104.88167 0 0
1409910393026 214.6086 32.00616 12.56776  88.72293 45.806564 104.88229 0 0
1409910393092 215.24097 32.46702 12.702982  89.14092 45.719193 104.93065 0 0
1409910393200 215.64966 32.76746 12.825976  89.417786 45.672863 104.95974 0 0
1409910393254 215.8701 33.025692 12.813177  89.60768 45.616745 104.958305 0 0
1409910393350 215.99951 33.16435 12.818972  89.713356 45.584194 104.96211 0 0
1409910393433 215.1173 32.654114 12.690586  89.20254 45.700104 104.86625 0 0
1409910393488 214.12247 31.794622 12.379648  88.467705 45.842342 104.8219 0 0
1409910393618 214.54355 32.018932 12.463685  88.70444 45.798855 104.87112 0 0
1409910393680 214.87877 32.298347 12.546276  88.94716 45.751587 104.88716 0 0
1409910393728 214.66164 32.117825 12.509531  88.79107 45.786457 104.87599 0 0
1409910393845 214.83632 32.216343 12.512096  88.891495 45.760494 104.895676 0 0
1409910393932 215.33568 32.634205 12.610729  89.24806 45.683723 104.92091 0 0
1409910393981 215.48628 32.793217 12.599883  89.36935 45.644142 104.92383 0 0
1409910394105 215.54292 32.886524 12.550482  89.429924 45.61633 104.91987 0 0
1409910394185 215.80946 33.195038 12.606015  89.66182 45.559975 104.92075 0 0
1409910394309 214.41243 32.138073 12.322213  88.71936 45.76263 104.81976 0 0
1409910394391 214.12659 31.759727 12.296862  88.44531 45.83604 104.83063 0 0
1409910394499 214.24846 31.860468 12.321381  88.53474 45.818333 104.83646 0 0
1409910394552 214.1607 31.834076 12.266784  88.489815 45.816147 104.82542 0 0
1409910394660 214.31493 31.91806 12.315455  88.57982 45.804974 104.84089 0 0
1409910394705 214.88358 32.37979 12.387071  88.97947 45.709087 104.87419 0 0
1409910394851 215.13284 32.57401 12.382253  89.1466 45.659843 104.89333 0 0
1409910394948 215.78038 33.185978 12.4475  89.64297 45.53573 104.920654 0 0
1409910395041 216.31192 33.641876 12.5559635  90.02181 45.448986 104.9513 0 0
1409910395084 214.60426 32.48069 12.261888  88.93918 45.678673 104.798904 0 0
1409910395153 214.19313 32.072655 12.097396  88.61509 45.74453 104.78677 0 0
1409910395224 214.603 32.273426 12.143164  88.83485 45.693047 104.83774 0 0
1409910395324 214.84775 32.43633 12.211472  88.99061 45.668125 104.858284 0 0
1409910395376 214.88084 32.506836 12.231471  89.03678 45.656773 104.85164 0 0
1409910395460 214.9314 32.53581 12.242213  89.06495 45.650936 104.857475 0 0
1409910395494 215.39076 32.89818 12.299713  89.38001 45.57656 104.88963 0 0
1409910395606 215.4809 32.974922 12.303555  89.44388 45.559635 104.89516 0 0
1409910395641 215.99168 33.45608 12.393412  89.83443 45.472057 104.916954 0 0
1409910395739 216.22235 33.615482 12.631458  89.99145 45.467083 104.9337 0 0
1409910395818 216.55684 33.94289 12.685925  90.252945 45.4025 104.94797 0 0
1409910395913 216.85133 34.201824 12.695573  90.46501 45.34539 104.9675 0 0
1409910395966 216.28738 33.926105 12.591744  90.166794 45.40229 104.89398 0 0
1409910396073 215.21098 33.034325 12.453815  89.40771 45.579712 104.823616 0 0
1409910396124 215.67447 33.26685 12.488698  89.65858 45.51698 104.88062 0 0
1409910396251 215.80635 33.382877 12.497812  89.75339 45.49677 104.88841 0 0
1409910396496 215.71858 33.3622 12.377734  89.70281 45.487316 104.879555 0 0
1409910396531 216.76057 34.183918 12.45526  90.422966 45.317917 104.95219 0 0
1409910396624 216.80428 34.25302 12.445338  90.46549 45.298904 104.95125 0 0
1409910396697 217.3427 34.683086 12.529935  90.84043 45.21849 104.99281 0 0
1409910396784 217.01099 34.49004 12.479805  90.647705 45.256016 104.955284 0 0
1409910396826 215.47807 33.163685 12.199011  89.530624 45.50268 104.86175 0 0
1409910396945 215.57669 33.196392 12.38112  89.58676 45.516747 104.87508 0 0
1409910397037 215.84055 33.40495 12.406706  89.76404 45.471615 104.893074 0 0
1409910397079 215.68701 33.28651 12.629869  89.67593 45.530285 104.878 0 0
1409910397177 215.74155 33.33788 12.482474  89.70607 45.505913 104.88425 0 0
1409910397242 216.10612 33.628998 12.521316  89.95436 45.44039 104.910934 0 0
1409910397357 216.35773 33.875767 12.401498  90.1423 45.36849 104.92224 0 0
1409910397449 216.59947 34.102097 12.470834  90.32525 45.330574 104.93424 0 0
1409910397482 216.89261 34.354546 12.456927  90.53195 45.26841 104.954765 0 0
1409910397592 216.98103 34.428204 12.476888  90.59771 45.25828 104.960236 0 0
1409910397649 216.19855 33.975662 12.331016  90.14224 45.350132 104.87177 0 0
1409910397751 214.78133 32.770653 12.076055  89.12228 45.571095 104.78781 0 0
1409910397839 214.95613 32.699062 12.315911  89.14986 45.612526 104.83432 0 0
1409910397899 215.01797 32.709583 12.322591  89.17396 45.61086 104.84427 0 0
1409910398001 214.99779 32.674194 12.323581  89.151955 45.61888 104.84705 0 0
1409910398071 215.18771 32.7685 12.380677  89.25667 45.601772 104.86888 0 0
1409910398144 215.37633 32.897423 12.452943  89.38438 45.585964 104.88266 0 0
1409910398248 215.5591 33.07186 12.416589  89.515366 45.534428 104.89318 0 0
1409910398293 215.74953 33.214466 12.505834  89.64868 45.527683 104.90445 0 0
1409910398405 215.87167 33.328724 12.504544  89.74217 45.4994 104.90971 0 0
1409910398475 216.2519 33.623478 12.411159  89.98928 45.42599 104.94177 0 0
1409910398590 216.51585 33.85776 12.459844  90.18481 45.38448 104.95583 0 0
1409910398644 213.88922 31.786745 12.024453  88.37742 45.777866 104.77596 0 0
1409910398747 213.91696 31.729454 12.053112  88.35375 45.79331 104.792915 0 0
1409910398806 214.12747 31.871264 12.111172  88.489555 45.767994 104.8106 0 0
1409910398975 214.00755 31.784557 12.100222  88.41362 45.79005 104.80049 0 0
1409910399010 214.28139 31.976055 12.114492  88.58444 45.747475 104.82365 0 0
1409910399117 214.45319 32.085636 12.173841  88.69388 45.729946 104.83787 0 0
1409910399187 214.654 32.293217 12.171953  88.85314 45.685623 104.84284 0 0
1409910399195 214.82512 32.429115 12.202162  88.9712 45.656876 104.853935 0 0
1409910399272 214.92358 32.51056 12.19306  89.04002 45.637474 104.86013 0 0
1409910399400 215.14839 32.70307 12.244023  89.20501 45.60349 104.872604 0 0
1409910399439 215.72491 33.19841 12.3059635  89.61604 45.495598 104.90807 0 0
1409910399527 214.94592 32.69625 12.149805  89.135155 45.591694 104.833176 0 0
1409910399658 213.15334 31.214283 11.933112  87.87772 45.90039 104.725624 0 0
1409910399709 213.76997 31.549974 12.140768  88.227394 45.844116 104.793076 0 0
1409910399752 213.78331 31.576315 12.144662  88.242966 45.838776 104.79008 0 0
1409910399870 213.51366 31.386576 12.101745  88.07092 45.876614 104.769165 0 0
1409910399954 213.57361 31.38556 12.131523  88.092384 45.88047 104.78068 0 0
1409910400000 214.09201 31.851042 12.18931  88.46975 45.785522 104.80498 0 0
1409910400116 214.15543 31.914454 12.151459  88.51633 45.763462 104.80742 0 0
1409910400153 214.5043 32.22181 12.226627  88.77479 45.706406 104.824844 0 0
1409910400254 214.62187 32.32599 12.2265625  88.85983 45.68479 104.830574 0 0
1409910400327 215.0559 32.70073 12.305039  89.17656 45.611668 104.85398 0 0
1409910400449 214.72359 32.58966 12.194219  89.02147 45.627655 104.805466 0 0
1409910400517 212.24925 30.610182 11.820534  87.31219 46.020653 104.6482 0 0
1409910400594 215.24307 32.183464 13.017643  89.04474 45.865467 104.9631 0 0
1409910400674 215.2379 32.21082 13.115677  89.06016 45.87237 104.96096 0 0
1409910400725 214.88477 31.996601 13.002096  88.842445 45.902786 104.92737 0 0
1409910400826 214.88318 31.967566 13.023997  88.829346 45.91651 104.932106 0 0
1409910400889 215.42818 32.373478 13.0672655  89.18715 45.822838 104.97406 0 0
1409910401060 215.9061 32.738243 13.18224  89.5176 45.757786 105.00615 0 0
1409910401078 216.54048 33.25207 13.355065  89.96735 45.67685 105.04198 0 0
1409910401170 216.57767 33.27738 13.319101  89.98849 45.661068 105.04792 0 0
1409910401245 217.1128 33.713764 13.3784895  90.356926 45.57094 105.08138 0 0
1409910401378 217.26143 33.871326 13.423607  90.48603 45.54836 105.0843 0 0
1409910401432 214.22537 31.438086 12.746628  88.3638 46.003384 104.89112 0 0
1409910401453 214.48558 31.580807 12.826628  88.512146 45.977345 104.92029 0 0
1409910401583 214.61134 31.658333 12.853308  88.58986 45.96513 104.93166 0 0
1409910401647 214.74937 31.763086 12.8922  88.68317 45.946457 104.9424 0 0
1409910401743 214.62996 31.623177 12.847018  88.57535 45.96792 104.94172 0 0
1409910401833 215.24132 32.02694 12.983711  88.959404 45.89198 104.99831 0 0
1409910401935 215.76791 32.423542 13.109076  89.31914 45.82617 105.03669 0 0
1409910401989 216.05972 32.68142 13.157135  89.53735 45.7725 105.05135 0 0
1409910402134 216.22252 32.80047 13.187097  89.644806 45.75185 105.06362 0 0
1409910402189 216.00504 32.810715 13.092096  89.579475 45.743332 105.01305 0 0
1409910402287 214.63304 31.808308 12.8316145  88.67224 45.934975 104.907814 0 0
1409910402375 214.41011 31.42263 12.779922  88.413864 46.003098 104.93096 0 0
1409910402452 214.99081 31.84069 12.910364  88.79437 45.92578 104.97841 0 0
1409910402517 214.76425 31.741146 12.84069  88.67541 45.944244 104.94964 0 0
1409910402646 214.92001 31.8153 12.92668  88.7636 45.937473 104.9675 0 0
1409910402690 215.76073 32.42555 13.0422  89.3125 45.81534 105.03495 0 0
1409910402726 215.9588 32.59867 13.036745  89.45443 45.770885 105.04505 0 0
1409910402840 216.14238 32.780495 13.083151  89.59992 45.742943 105.04958 0 0
1409910402887 216.43307 33.026146 13.382734  89.82729 45.725754 105.06328 0 0
1409910402986 216.66061 33.218605 13.454505  89.99197 45.701485 105.07385 0 0
1409910403038 216.76314 33.402122 13.453242  90.10996 45.665363 105.06177 0 0
1409910403154 215.30206 32.3772 13.198737  89.17182 45.86492 104.94086 0 0
1409910403181 214.59482 31.638815 12.991146  88.58759 45.989975 104.92862 0 0
1409910403293 214.75645 31.765911 12.985937  88.696144 45.9575 104.940285 0 0
1409910403319 214.89096 31.924948 12.982995  88.812355 45.92349 104.94273 0 0
1409910403455 214.83542 31.87414 13.031237  88.77688 45.945442 104.93752 0 0
1409910403571 215.16522 32.11784 13.064635  88.99543 45.890938 104.96333 0 0
1409910403704 215.74918 32.608986 13.183008  89.41495 45.803593 104.99633 0 0
1409910403723 216.1919 33.007694 13.21125  89.73858 45.717606 105.016716 0 0
1409910403837 216.31616 33.163372 13.086771  89.84097 45.668777 105.01599 0 0
1409910403888 216.87238 33.62323 13.156563  90.23249 45.576694 105.05172 0 0
1409910403987 215.70186 32.91634 12.930533  89.530365 45.71055 104.93219 0 0
1409910404056 214.09982 31.616537 12.897136  88.42422 45.99018 104.832085 0 0
1409910404155 214.38719 31.81043 12.9516535  88.60713 45.951954 104.85729 0 0
1409910404199 214.69145 32.068436 12.994493  88.82459 45.904766 104.87505 0 0
1409910404315 214.59082 32.01009 12.995547  88.769516 45.919296 104.862656 0 0
1409910404382 214.89658 32.220573 13.05737  88.966286 45.87956 104.88823 0 0
1409910404412 215.3351 32.533127 13.143373  89.25641 45.817944 104.92211 0 0
1409910404539 215.63374 32.74401 13.18069  89.448044 45.77578 104.94706 0 0
1409910404600 215.86533 32.993633 13.183763  89.63543 45.724533 104.94885 0 0
1409910404718 216.1533 33.22611 13.263724  89.83778 45.686172 104.96617 0 0
1409910404816 216.56255 33.604504 12.919245  90.1182 45.549114 104.99615 0 0
1409910404866 214.04214 31.830507 12.917955  88.519775 45.95469 104.77932 0 0
1409910404964 214.29845 31.89237 13.005691  88.63086 45.949062 104.82109 0 0
1409910405038 214.82948 32.27163 13.138685  88.98155 45.882526 104.86148 0 0
1409910405159 214.70851 32.239597 13.096666  88.92654 45.886353 104.84073 0 0
1409910405221 214.8929 32.348686 13.152813  89.0382 45.868465 104.861176 0 0
1409910405339 215.2106 32.564102 13.229375  89.242744 45.83177 104.88609 0 0
1409910405372 215.61081 32.9209 13.309623  89.54055 45.767967 104.904274 0 0
1409910405485 215.70468 33.010845 13.327826  89.61206 45.75026 104.90797 0 0
1409910405527 216.16289 33.40732 13.000651  89.91487 45.609974 104.94263 0 0
1409910405623 216.27684 33.489426 13.043399  89.99353 45.600548 104.95013 0 0
1409910405696 214.06897 32.043465 12.633086  88.61315 45.88 104.75031 0 0
1409910405763 213.5859 31.527514 12.806341  88.23043 46.010597 104.73974 0 0
1409910405848 213.82814 31.664545 12.839219  88.373474 45.981327 104.76531 0 0
1409910405892 213.97308 31.793282 12.875495  88.47925 45.957996 104.772705 0 0
1409910405999 213.79193 31.681562 12.837773  88.3666 45.981747 104.75544 0 0
1409910406073 213.99101 31.811146 12.9030075  88.496574 45.963177 104.77193 0 0
1409910406165 214.38234 32.07772 12.974609  88.7467 45.911434 104.80531 0 0
1409910406238 214.60815 32.28268 13.008633  88.91547 45.87034 104.81589 0 0
1409910406329 214.91426 32.522617 13.102682  89.13101 45.833645 104.83476 0 0
1409910406401 215.24554 32.808384 13.086615  89.36548 45.76224 104.85396 0 0
1409910406517 215.53423 33.05219 13.06151  89.56272 45.696278 104.87417 0 0
1409910406589 213.23984 31.545156 12.634779  88.12867 45.98914 104.66648 0 0
1409910406692 212.63907 30.985117 12.524089  87.67097 46.095573 104.64247 0 0
1409910406762 213.03754 31.187162 12.489101  87.88242 46.04237 104.68919 0 0
1409910406874 213.14818 31.275938 12.728177  87.97363 46.05185 104.69135 0 0
1409910406921 213.06725 31.253763 12.548776  87.92901 46.03651 104.680595 0 0
1409910407043 213.46004 31.50901 12.651979  88.17639 45.991016 104.715836 0 0
1409910407077 214.07507 32.015415 12.758425  88.60565 45.891563 104.75359 0 0
1409910407204 214.1297 32.072277 12.76668  88.65424 45.88505 104.753204 0 0
1409910407279 214.62679 32.48711 12.840859  89.00646 45.796642 104.783905 0 0
1409910407377 215.02875 32.81354 12.889414  89.28676 45.733307 104.81117 0 0
1409910407463 213.4252 31.839218 12.590963  88.32656 45.92552 104.65109 0 0
1409910407523 212.92448 31.248112 12.557226  87.89018 46.04505 104.65159 0 0
1409910407614 213.01184 31.258827 12.821042  87.935844 46.070545 104.662994 0 0
1409910407668 213.18721 31.468307 12.791432  88.08293 46.01776 104.664085 0 0
1409910407733 213.02628 31.437891 12.553568  88.0028 45.99672 104.64153 0 0
1409910407801 213.05533 31.450886 12.551732  88.01988 45.997707 104.644585 0 0
1409910407902 213.60457 31.833958 12.486653  88.364685 45.907604 104.6919 0 0
1409910407958 214.0827 32.22647 12.545391  88.70319 45.82341 104.721664 0 0
1409910408048 214.1719 32.34513 12.521289  88.787315 45.79492 104.71982 0 0
1409910408107 214.43178 32.5947 12.53789  88.984116 45.738438 104.73198 0 0
1409910408261 214.93266 32.961002 12.653373  89.320015 45.674686 104.76979 0 0
1409910408275 212.74017 31.482239 12.257227  87.933334 45.96768 104.57669 0 0
1409910408393 212.50735 31.235025 12.191198  87.73279 46.005936 104.57531 0 0
1409910408439 212.90672 31.47444 12.493945  87.9844 45.98117 104.61099 0 0
1409910408527 213.00252 31.543867 12.494909  88.046394 45.963463 104.61903 0 0
1409910408568 212.85107 31.491184 12.190612  87.96142 45.94044 104.6012 0 0
1409910408683 212.91118 31.530989 12.345547  88.00726 45.95331 104.60388 0 0
1409910408719 213.58366 32.021538 12.574596  88.45896 45.86953 104.654144 0 0
1409910408811 213.74467 32.169075 12.596042  88.58124 45.84435 104.66159 0 0
1409910408884 214.13379 32.493595 12.641107  88.857086 45.773254 104.68536 0 0
1409910408982 214.33301 32.669846 12.649844  89.00121 45.733097 104.69586 0 0
1409910409066 214.84538 33.101887 12.740417  89.368256 45.654793 104.72432 0 0
1409910409187 215.3306 33.487186 12.855625  89.70314 45.592785 104.756905 0 0
1409910409240 212.8898 31.804895 12.4240885  88.14798 45.917004 104.549164 0 0
1409910409289 212.90025 31.68276 12.441146  88.09146 45.939842 104.57224 0 0
1409910409396 213.04697 31.75229 12.469596  88.166565 45.92393 104.591644 0 0
1409910409452 213.26585 31.897032 12.527019  88.30909 45.904793 104.60935 0 0
1409910409568 213.20122 31.872643 12.5337105  88.28007 45.913986 104.59943 0 0
1409910409675 213.64003 32.217056 12.583672  88.57742 45.842525 104.63125 0 0
1409910409716 214.02893 32.56004 12.585286  88.86004 45.760677 104.6519 0 0
1409910409809 214.15562 32.65302 12.63302  88.94612 45.7507 104.66021 0 0
1409910409928 214.44414 32.936134 12.635807  89.1648 45.683254 104.672165 0 0
1409910409977 215.01375 33.444115 12.693997  89.574234 45.581955 104.69977 0 0
1409910410067 215.28539 33.68539 12.740937  89.775055 45.53672 104.714165 0 0
1409910410124 213.91042 32.880352 12.453737  88.967476 45.687866 104.56998 0 0
1409910410237 212.93492 32.039608 12.297031  88.267784 45.847004 104.520805 0 0
1409910410270 213.37454 32.2447 12.424519  88.50586 45.81591 104.57367 0 0
1409910410343 213.45395 32.323463 12.394101  88.56432 45.79112 104.57724 0 0
1409910410416 213.49321 32.371784 12.434466  88.603165 45.79198 104.57547 0 0
1409910410506 213.47801 32.354324 12.43957  88.5875 45.794037 104.57612 0 0
1409910410572 213.92554 32.65768 12.480534  88.86798 45.72664 104.61492 0 0
1409910410667 214.21703 32.90371 12.548086  89.07374 45.683907 104.63057 0 0
1409910410704 214.46815 33.129894 12.597032  89.261055 45.643646 104.642136 0 0
1409910410809 214.6575 33.27082 12.636511  89.38526 45.620705 104.655785 0 0
1409910410850 215.0727 33.606407 12.66082  89.66723 45.543358 104.684166 0 0
1409910410941 215.30873 33.785053 12.715873  89.82584 45.512264 104.69927 0 0
1409910411040 213.67181 32.6984 12.436172  88.8118 45.729168 104.552216 0 0
1409910411096 213.33824 32.23949 12.40806  88.48746 45.814426 104.56802 0 0
1409910411221 213.62024 32.38573 12.473333  88.64833 45.78935 104.60003 0 0
1409910411276 213.47868 32.336082 12.428906  88.58069 45.794636 104.57956 0 0
1409910411379 213.50786 32.312225 12.456511  88.57952 45.803673 104.588905 0 0
1409910411428 213.86044 32.583775 12.461875  88.810104 45.737553 104.61667 0 0
1409910411537 214.13606 32.815678 12.511823  89.00555 45.693726 104.630806 0 0
1409910411602 214.42065 33.08802 12.555234  89.2241 45.64581 104.63945 0 0
1409910411690 214.64124 33.28034 12.619935  89.384155 45.620678 104.6505 0 0
1409910411780 214.90259 33.536835 12.608463  89.58065 45.553905 104.65844 0 0
1409910411882 215.36592 33.907513 12.636445  89.8958 45.46841 104.69094 0 0
1409910412017 212.95804 32.202618 12.219727  88.35447 45.807163 104.49646 0 0
1409910412162 213.20232 32.144466 12.306705  88.39831 45.821327 104.55703 0 0
1409910412227 213.1143 32.060143 12.325886  88.335625 45.84612 104.552086 0 0
1409910412319 213.20851 32.114933 12.332292  88.38676 45.830574 104.56287 0 0
1409910412384 213.72705 32.51267 12.420274  88.74151 45.755337 104.59974 0 0
1409910412482 214.08342 32.776966 12.525312  88.984085 45.71419 104.624535 0 0
1409910412540 214.2828 32.978333 12.51138  89.13797 45.659924 104.632866 0 0
1409910412645 214.53374 33.189713 12.519271  89.315704 45.616875 104.647316 0 0
1409910412708 215.22075 33.72706 12.678815  89.78668 45.523098 104.695076 0 0
1409910412828 215.40363 33.892616 12.685482  89.92134 45.48849 104.70581 0 0
1409910412878 212.92195 32.078697 12.1389065  88.27612 45.823124 104.51573 0 0
1409910412999 213.19519 32.19263 12.153229  88.4096 45.79143 104.55211 0 0
1409910413049 213.49892 32.43414 12.205534  88.61984 45.74435 104.57271 0 0
1409910413169 213.25435 32.295418 12.162356  88.481735 45.773933 104.54516 0 0
1409910413211 213.58923 32.475468 12.240195  88.66957 45.740158 104.58289 0 0
1409910413310 213.71266 32.59163 12.201393  88.75713 45.702003 104.590675 0 0
1409910413360 214.2348 32.987827 12.278346  89.11206 45.619923 104.627106 0 0
1409910413460 214.37021 33.110783 12.305938  89.2126 45.59875 104.633415 0 0
1409910413514 214.67715 33.39181 12.318516  89.43783 45.53992 104.64969 0 0
1409910413641 214.8667 33.550858 12.368567  89.57433 45.5163 104.66003 0 0
1409910413756 212.9298 32.068607 12.10207  88.271484 45.817528 104.519714 0 0
1409910413774 213.76526 32.776745 12.329947  88.88189 45.704063 104.563805 0 0
1409910413905 214.0027 33.023136 12.398854  89.074425 45.664974 104.56901 0 0
1409910413981 214.15933 33.80065 12.433347  89.509346 45.548306 104.45456 0 0
1409910414025 214.50531 34.77013 12.541328  90.12045 45.3956 104.36021 0 0
1409910414133 214.64671 35.2287 12.697812  90.423225 45.337967 104.30885 0 0
1409910414195 214.17383 35.45 12.57918  90.40254 45.304455 104.17784 0 0
1409910414260 214.21921 35.755363 12.585156  90.55922 45.26091 104.120705 0 0
1409910414404 214.19855 35.774506 12.606797  90.56425 45.26474 104.11018 0 0
1409910414455 214.34384 35.985886 12.690625  90.72319 45.24349 104.103226 0 0
1409910414509 212.59454 34.535275 12.391914  89.48679 45.51224 103.99838 0 0
1409910414577 212.06506 33.880444 12.561888  89.01012 45.660286 103.99922 0 0
1409910414638 211.92972 33.633816 12.577331  88.84367 45.71638 104.01102 0 0
1409910414753 211.88313 33.59948 12.544987  88.80756 45.716667 104.00958 0 0
1409910414824 211.93292 33.58112 12.589701  88.8181 45.72578 104.02193 0 0
1409910414922 212.18349 33.744022 12.643828  88.97474 45.69763 104.045105 0 0
1409910414981 212.63347 34.09272 12.666706  89.28094 45.61375 104.08138 0 0
