时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409911005690 241.22318 4.0687633 4.0259376  81.76393 45.02073 120.92523 0 0
1409911005747 241.30037 4.301836 4.054987  81.95725 44.968254 120.89047 0 0
1409911005838 240.64479 4.059271 3.9848697  81.453674 45.086952 120.749794 0 0
1409911005933 240.15843 3.698138 3.9376953  80.96064 45.22901 120.71003 0 0
1409911005990 240.3202 4.019492 4.01931  81.25422 45.170364 120.67927 0 0
1409911006099 240.33401 3.9002213 3.957448  81.1833 45.172943 120.70906 0 0
1409911006158 240.30995 3.7597396 3.9529297  81.0738 45.205936 120.7332 0 0
1409911006225 240.46657 3.9127474 3.9748306  81.26888 45.15224 120.74445 0 0
1409911006325 240.55037 3.7811458 3.9326172  81.22634 45.15474 120.79789 0 0
1409911006415 240.64943 3.7153516 3.891146  81.24801 45.134792 120.840805 0 0
1409911006473 240.78546 3.9110546 3.9250522  81.45861 45.083332 120.82982 0 0
1409911006573 240.949 3.86306 4.1886587  81.515015 45.100494 120.877914 0 0
1409911006666 241.03609 3.7950392 4.1823697  81.52727 45.0994 120.918465 0 0
1409911006759 241.12714 3.7944791 4.1791797  81.58476 45.08466 120.94633 0 0
1409911006857 240.22693 3.5813801 3.8457031  80.84876 45.221043 120.74901 0 0
1409911006915 240.25093 3.5631511 3.8818228  80.842384 45.23979 120.77073 0 0
1409911007037 240.30333 3.593698 3.8846483  80.89086 45.227863 120.78013 0 0
1409911007105 240.31021 3.5024087 3.8469791  80.82897 45.236614 120.800156 0 0
1409911007208 240.3935 3.4938672 3.8728125  80.87178 45.23724 120.82969 0 0
1409911007268 240.54318 3.4807422 3.872565  80.9504 45.2068 120.87286 0 0
1409911007361 240.62448 3.468659 3.8811848  80.9979 45.19953 120.89516 0 0
1409911007407 240.69026 3.46306 3.8404036  81.021484 45.1825 120.91862 0 0
1409911007556 240.75572 3.4265366 3.843086  81.04059 45.17742 120.94334 0 0
1409911007614 240.84796 3.5084114 3.8422265  81.15669 45.137604 120.94544 0 0
1409911007658 240.04541 3.2435546 3.7999609  80.534935 45.297684 120.77839 0 0
1409911007819 239.94048 3.1886978 3.8042839  80.41541 45.336327 120.77099 0 0
1409911007849 241.09927 3.5041926 4.293034  81.367134 45.21526 121.10807 0 0
1409911007903 241.07802 3.5091536 4.284245  81.35602 45.211613 121.09677 0 0
1409911008050 241.02963 3.4433463 4.2520833  81.28228 45.22573 121.09875 0 0
1409911008104 241.30417 3.4348307 4.25793  81.43986 45.181694 121.17995 0 0
1409911008204 241.36963 3.471185 4.2577734  81.49659 45.164585 121.190155 0 0
1409911008262 241.4836 3.524948 4.2798696  81.603226 45.142994 121.21055 0 0
1409911008362 241.5413 3.3751953 4.2564845  81.53655 45.15625 121.26125 0 0
1409911008407 241.69464 3.456263 4.2602863  81.68459 45.115833 121.282295 0 0
1409911008549 241.74927 3.484414 4.2483726  81.73443 45.100468 121.29409 0 0
1409911008583 240.97078 3.2116146 4.2042055  81.12449 45.25875 121.13031 0 0
1409911008672 240.8851 3.215013 4.1777997  81.07051 45.265 121.11133 0 0
1409911008743 240.8826 3.1392188 4.2424607  81.00531 45.30206 121.13935 0 0
1409911008845 240.95406 3.1282682 4.2348566  81.038635 45.292915 121.16211 0 0
1409911008887 240.96985 3.0801432 4.213555  81.013176 45.28956 121.174034 0 0
1409911009010 241.0311 3.115117 4.2165365  81.078804 45.274868 121.18002 0 0
1409911009056 241.23969 3.1933985 4.2258854  81.24634 45.22862 121.220726 0 0
1409911009114 241.3098 3.2047005 4.1916146  81.29728 45.202915 121.23901 0 0
1409911009227 241.36615 3.2471614 4.2210026  81.359795 45.19557 121.2399 0 0
1409911009264 241.52916 3.4048438 4.255547  81.56771 45.14232 121.24711 0 0
1409911009365 241.61479 3.4769793 4.273815  81.66003 45.120808 121.252686 0 0
1409911009430 241.7351 3.5467188 4.227318  81.773994 45.07091 121.27198 0 0
1409911009522 241.82031 3.5132942 4.2313933  81.80461 45.06802 121.30539 0 0
1409911009576 241.206 3.3863802 4.1836457  81.38434 45.167137 121.147736 0 0
1409911009696 240.97318 3.2142057 4.139453  81.114456 45.232006 121.13474 0 0
1409911009744 241.10542 3.1710286 4.149284  81.1631 45.22849 121.18534 0 0
1409911009837 241.14265 3.166953 4.147734  81.17793 45.2238 121.19555 0 0
1409911009891 241.12042 3.141354 4.164362  81.155754 45.232346 121.1938 0 0
1409911009993 241.25166 3.1759114 4.182474  81.2494 45.213543 121.2257 0 0
1409911010027 241.42615 3.1221485 4.1690626  81.31285 45.195442 121.28667 0 0
1409911010105 241.46568 3.0454557 4.1540623  81.28965 45.191772 121.31265 0 0
1409911010216 241.58037 3.1066537 4.15069  81.39724 45.162266 121.33229 0 0
1409911010259 241.77657 3.1858203 4.162031  81.56371 45.118984 121.37177 0 0
1409911010364 241.81151 3.1800392 4.151732  81.57479 45.11578 121.381325 0 0
1409911010443 241.45224 3.129258 4.113802  81.34819 45.158905 121.28203 0 0
1409911010556 241.17921 2.8970313 4.123867  81.01845 45.26544 121.26787 0 0
1409911010650 241.30864 2.8892188 4.102552  81.07398 45.242214 121.30839 0 0
1409911010685 241.36125 2.9571095 4.12263  81.15859 45.220913 121.30591 0 0
1409911010779 241.36229 2.9190104 4.107096  81.131134 45.224686 121.31388 0 0
1409911010830 241.52614 2.913216 4.070755  81.21313 45.193413 121.36544 0 0
1409911010926 241.61063 2.8748958 4.0727606  81.23852 45.187813 121.3968 0 0
1409911010969 241.71214 2.8323958 4.0719924  81.27603 45.176456 121.43414 0 0
1409911011080 241.72874 2.8313932 4.066341  81.29083 45.168957 121.437836 0 0
1409911011131 241.9252 2.8976433 4.0727997  81.44526 45.130627 121.482185 0 0
1409911011267 242.0087 2.8998046 4.0523696  81.496574 45.112293 121.50125 0 0
1409911011318 241.85172 2.9266667 4.0266275  81.429886 45.117188 121.44776 0 0
1409911011421 241.4114 2.708737 3.9928386  81.008514 45.23065 121.377106 0 0
1409911011454 241.40558 2.5981119 4.03457  80.90888 45.27409 121.40737 0 0
1409911011565 241.40614 2.5470574 4.0053387  80.865974 45.280704 121.41885 0 0
1409911011621 241.46834 2.6090887 3.9892187  80.94566 45.249374 121.42414 0 0
1409911011686 241.50458 2.7114322 4.0263934  81.05155 45.229816 121.41036 0 0
1409911011807 241.63177 2.719974 4.034857  81.12535 45.210236 121.440674 0 0
1409911011863 241.79834 2.7758725 4.024414  81.27012 45.168465 121.476585 0 0
1409911011911 241.84787 2.82931 4.0449347  81.3376 45.15039 121.47487 0 0
1409911012057 241.91635 2.864323 4.0478253  81.393845 45.136353 121.49104 0 0
1409911012082 242.10724 2.9101043 4.0879297  81.55113 45.105835 121.53167 0 0
1409911012188 242.13573 2.9515235 4.0646095  81.59353 45.082527 121.53123 0 0
1409911012270 242.30823 3.2294402 4.1191535  81.89094 45.01388 121.52062 0 0
1409911012387 241.73537 3.0371876 4.067695  81.43199 45.126694 121.39151 0 0
1409911012395 241.65088 2.9091537 4.0840235  81.26349 45.18711 121.411224 0 0
1409911012557 241.66473 2.9739454 4.1046224  81.32087 45.171406 121.401146 0 0
1409911012592 241.67609 3.0434897 4.146901  81.3851 45.161667 121.38578 0 0
1409911012706 241.66771 2.9664843 4.1703906  81.32578 45.194817 121.401665 0 0
1409911012759 241.81479 2.7516406 4.0860157  81.243034 45.196278 121.49487 0 0
1409911012861 241.89734 2.8039584 4.0943227  81.33658 45.175835 121.502785 0 0
1409911012912 241.99771 2.8310938 4.0895443  81.41375 45.14599 121.52336 0 0
1409911013034 242.05698 2.9293358 4.117122  81.52216 45.121925 121.51823 0 0
1409911013112 242.22667 3.0321875 4.1372914  81.69911 45.075027 121.54094 0 0
1409911013152 241.80037 2.9958725 4.0961456  81.43113 45.135677 121.41883 0 0
1409911013255 241.44495 2.701784 4.065195  80.99475 45.24987 121.3907 0 0
1409911013342 241.50021 2.660599 4.125  81.00074 45.278774 121.42305 0 0
1409911013383 241.5614 2.625013 4.1076694  81.00544 45.26987 121.44823 0 0
1409911013479 241.56943 2.5992577 4.1361327  80.98926 45.285625 121.45412 0 0
1409911013519 241.59412 2.6280859 4.1197133  81.03591 45.267838 121.45305 0 0
1409911013641 241.64333 2.596276 4.1279426  81.048294 45.266953 121.47211 0 0
1409911013686 241.85359 2.6526954 4.1598697  81.21086 45.22505 121.51596 0 0
1409911013816 241.91687 2.6930468 4.1353517  81.27965 45.198124 121.52578 0 0
1409911013868 242.09131 2.713854 4.1241407  81.394936 45.16758 121.57367 0 0
1409911013923 242.17854 2.7617579 4.156797  81.490234 45.14599 121.58573 0 0
1409911013987 242.25261 2.8448699 4.1674347  81.583565 45.123177 121.59226 0 0
1409911014079 242.35942 2.8445573 4.169818  81.65557 45.106277 121.61992 0 0
1409911014166 241.79443 2.6828516 4.1411977  81.21396 45.22065 121.489426 0 0
1409911014206 241.53177 2.5021744 4.155208  80.8991 45.316483 121.4686 0 0
1409911014300 241.54105 2.4696746 4.166497  80.89056 45.32258 121.47951 0 0
1409911014368 241.65167 2.5470052 4.1765366  81.0038 45.294426 121.49607 0 0
1409911014475 241.64125 2.5067317 4.169414  80.96429 45.299843 121.495285 0 0
1409911014488 241.7125 2.5460417 4.1594143  81.035576 45.282265 121.51128 0 0
1409911014666 241.7499 2.5528777 4.1472526  81.0631 45.26888 121.51737 0 0
1409911014707 241.97807 2.656289 4.129648  81.278854 45.197292 121.56008 0 0
1409911014739 242.02765 2.651289 4.1526823  81.30964 45.197083 121.56797 0 0
1409911014817 242.0559 2.651328 4.148594  81.32358 45.193203 121.58271 0 0
1409911014911 242.1113 2.651901 4.1442966  81.3566 45.183308 121.59544 0 0
1409911014954 242.31459 2.7682292 4.1354947  81.56246 45.119583 121.63021 0 0
1409911015084 242.26282 2.830703 4.145404  81.5813 45.114506 121.59789 0 0
1409911015125 241.5639 2.4847004 4.125  80.89206 45.31435 121.485756 0 0
1409911015216 241.68599 2.5434897 4.152487  81.00206 45.29026 121.510315 0 0
1409911015304 241.7737 2.6346223 4.1815886  81.12823 45.26125 121.50899 0 0
1409911015355 241.75037 2.7360418 4.194844  81.18401 45.248905 121.482315 0 0
1409911015446 241.80453 2.6972136 4.197031  81.18944 45.249348 121.50794 0 0
1409911015522 241.96817 2.7144141 4.184453  81.29665 45.218723 121.55107 0 0
1409911015605 242.08473 2.812487 4.1915236  81.447136 45.17388 121.56466 0 0
1409911015658 242.16354 2.8096876 4.192435  81.48712 45.1656 121.58469 0 0
1409911015771 242.25255 2.9147396 4.1884246  81.61151 45.125286 121.58784 0 0
1409911015831 242.37875 2.9090886 4.181979  81.67832 45.10724 121.624374 0 0
1409911015952 242.02786 2.8264453 4.1465235  81.42746 45.161095 121.5362 0 0
1409911016030 241.49266 2.5404947 4.1812367  80.87431 45.33617 121.463776 0 0
1409911016123 241.5286 2.5127213 4.1852736  80.87572 45.336666 121.47581 0 0
1409911016187 241.55792 2.473008 4.1676955  80.86276 45.3338 121.49234 0 0
1409911016309 241.55531 2.4621615 4.174961  80.85584 45.339558 121.4919 0 0
1409911016373 241.82448 2.583711 4.181081  81.099754 45.271408 121.5445 0 0
1409911016445 241.91635 2.6428907 4.18694  81.20486 45.243126 121.55143 0 0
1409911016510 241.9537 2.671966 4.1754427  81.24492 45.226692 121.556435 0 0
1409911016600 242.03636 2.696315 4.1464453  81.31456 45.196743 121.57474 0 0
1409911016656 242.15714 2.7538152 4.1895704  81.432175 45.17495 121.5995 0 0
1409911016774 242.2615 2.8435156 4.193776  81.56129 45.142918 121.60836 0 0
1409911016818 241.79245 2.7608204 4.150781  81.23098 45.218723 121.482 0 0
1409911016913 241.44933 2.6577604 4.2091928  80.94957 45.31544 121.41583 0 0
1409911017016 241.43927 2.5580728 4.212422  80.84626 45.35206 121.446175 0 0
1409911017064 241.53015 2.5688412 4.1991277  80.91134 45.330887 121.46526 0 0
1409911017182 241.5375 2.5890105 4.205039  80.928734 45.32698 121.46175 0 0
1409911017261 241.65375 2.5763671 4.2300262  80.99252 45.313778 121.49776 0 0
1409911017372 241.79724 2.6877213 4.246133  81.155716 45.27573 121.51107 0 0
1409911017423 241.93459 2.7627084 4.2477083  81.30354 45.231434 121.53289 0 0
1409911017558 241.98781 2.7121353 4.2139974  81.284584 45.228256 121.558304 0 0
1409911017624 242.18547 2.8783724 4.2615757  81.534065 45.17297 121.57979 0 0
1409911017729 241.81104 2.79556 4.2048697  81.25359 45.23198 121.48347 0 0
1409911017788 241.29088 2.481224 4.2359633  80.703865 45.39794 121.42156 0 0
1409911017883 241.37798 2.4977214 4.248581  80.76715 45.386562 121.44406 0 0
1409911017918 241.54286 2.5104947 4.246185  80.8756 45.358047 121.48458 0 0
1409911018044 241.52145 2.5647917 4.263854  80.90439 45.350025 121.46208 0 0
1409911018088 241.6239 2.5640626 4.2948565  80.9583 45.34646 121.49482 0 0
1409911018249 241.67474 2.5814843 4.293763  81.01086 45.33013 121.50555 0 0
1409911018295 241.91458 2.740091 4.288867  81.26435 45.25677 121.532394 0 0
1409911018352 241.94052 2.720625 4.272552  81.27729 45.24711 121.54638 0 0
1409911018421 242.02562 2.7429428 4.286341  81.343475 45.23198 121.562706 0 0
1409911018550 242.09229 2.8652344 4.2872396  81.470314 45.194897 121.55347 0 0
1409911018608 241.07031 2.481237 4.245404  80.57136 45.44104 121.359505 0 0
1409911018656 241.1337 2.4745183 4.2488933  80.60291 45.435364 121.3781 0 0
1409911018786 241.20276 2.408047 4.254284  80.5896 45.439636 121.41169 0 0
1409911018827 241.23193 2.374271 4.2370443  80.58778 45.433334 121.423386 0 0
1409911018923 241.25609 2.3822656 4.2554817  80.61035 45.43844 121.43044 0 0
1409911019046 241.45438 2.4010546 4.247995  80.73418 45.39625 121.48125 0 0
1409911019103 241.62714 2.4334245 4.2466536  80.86501 45.35453 121.51935 0 0
1409911019208 241.70891 2.4697397 4.243268  80.94463 45.338543 121.5319 0 0
1409911019276 241.85072 2.5097396 4.248034  81.052345 45.307762 121.563774 0 0
1409911019383 241.98416 2.6015365 4.2604036  81.20849 45.26612 121.582085 0 0
1409911019436 242.04156 2.5417447 4.2315626  81.20246 45.26276 121.60753 0 0
1409911019559 241.6302 2.406953 4.188542  80.85612 45.348515 121.515236 0 0
1409911019621 241.01833 2.246237 4.1165495  80.19485 45.512787 121.42664 0 0
1409911019755 241.07828 2.2401042 4.105677  80.22866 45.496067 121.43995 0 0
1409911019772 241.1089 2.2084115 4.064427  80.209946 45.48815 121.451614 0 0
1409911019917 241.1099 2.1977475 4.0763283  80.20403 45.494556 121.45497 0 0
1409911019934 241.41074 2.2732813 4.124466  80.43759 45.44393 121.5232 0 0
1409911020062 241.4724 2.2589452 4.0889583  80.46221 45.425312 121.54414 0 0
1409911020163 241.61276 2.2708983 4.1128645  80.55449 45.408985 121.58086 0 0
1409911020210 241.84416 2.4374218 3.9242187  80.73276 45.330105 121.61411 0 0
1409911020332 241.94937 2.4192579 3.9374218  80.78256 45.3244 121.650024 0 0
1409911020387 242.12437 2.5511458 3.9482553  80.97957 45.26901 121.67044 0 0
1409911020494 241.7926 2.4576042 3.8976822  80.72336 45.326797 121.59661 0 0
1409911020570 241.30376 2.1870053 4.1126432  80.22072 45.506824 121.51734 0 0
1409911020682 241.48541 2.1725912 4.1215105  80.30706 45.48505 121.57523 0 0
1409911020743 241.5027 2.1896875 4.125182  80.33081 45.479088 121.57359 0 0
1409911020873 241.53438 2.1748178 4.1022525  80.33749 45.470444 121.592476 0 0
1409911020945 241.83224 2.2421484 4.143945  80.561615 45.42099 121.657135 0 0
1409911021039 241.83682 2.2634244 4.1540103  80.633125 45.4106 121.65638 0 0
1409911021164 241.94255 2.272617 4.1215105  80.69811 45.383984 121.6893 0 0
1409911021264 242.20103 2.4041276 4.1573567  80.959946 45.3206 121.73177 0 0
1409911021317 241.47443 2.2191277 4.1342187  80.37649 45.47672 121.565155 0 0
1409911021420 241.26994 2.139896 4.1297526  80.18227 45.530937 121.528336 0 0
1409911021504 241.51062 2.2119272 4.055573  80.33845 45.47388 121.581696 0 0
1409911021536 241.61244 2.2663152 4.0933595  80.4403 45.455833 121.59443 0 0
1409911021657 241.59729 2.3008854 4.0902343  80.46681 45.448803 121.578514 0 0
1409911021718 241.74828 2.4159374 4.1233726  80.637825 45.406277 121.60149 0 0
1409911021937 241.85995 2.3929687 4.2210155  80.75017 45.40065 121.62979 0 0
1409911021980 242.16432 2.5608463 4.282474  81.06267 45.33112 121.67409 0 0
1409911022083 242.27937 2.7033334 4.2866926  81.232315 45.283047 121.67687 0 0
1409911022147 242.45844 2.8492188 4.3186326  81.45612 45.229298 121.69456 0 0
1409911022258 242.53104 2.8096614 4.2836847  81.46844 45.21242 121.72365 0 0
1409911022304 241.71245 2.612591 4.2449217  80.83609 45.37836 121.53362 0 0
1409911022434 241.67078 2.6466928 4.2622395  80.824455 45.391197 121.520546 0 0
1409911022504 241.84807 2.7012239 4.306901  80.96945 45.36271 121.559975 0 0
1409911022597 241.87105 2.7372396 4.328229  81.016525 45.35065 121.557945 0 0
1409911022689 241.88927 2.698685 4.3115363  80.99061 45.35508 121.57273 0 0
1409911022760 242.07219 2.708138 4.301328  81.11481 45.317787 121.617004 0 0
1409911022891 242.20526 2.8137891 4.310547  81.273766 45.27867 121.62666 0 0
1409911022928 242.3586 2.9116275 4.3677216  81.437294 45.24716 121.65325 0 0
1409911023050 242.4211 2.9052215 4.355078  81.47697 45.233932 121.6711 0 0
1409911023088 242.63329 3.1757162 4.40569  81.79768 45.157215 121.665054 0 0
1409911023193 242.70474 3.2344923 4.402878  81.883896 45.123413 121.67101 0 0
1409911023266 242.49046 3.3853905 4.408568  81.8663 45.12664 121.56851 0 0
1409911023366 242.02145 3.1652865 4.44237  81.42164 45.265285 121.49026 0 0
1409911023411 242.16704 3.1295052 4.4272137  81.46831 45.248985 121.54526 0 0
1409911023532 242.22693 3.2059505 4.438724  81.56204 45.226433 121.54375 0 0
1409911023577 242.1551 3.109974 4.4201303  81.44798 45.252163 121.54391 0 0
1409911023689 242.24948 3.0583985 4.391211  81.47148 45.2406 121.585365 0 0
1409911023748 242.45947 3.2328124 4.4604297  81.723724 45.188957 121.603905 0 0
1409911023851 242.52089 3.2279818 4.4434767  81.759026 45.174088 121.61909 0 0
1409911023897 242.6225 3.2809896 4.4504685  81.86048 45.147266 121.636116 0 0
1409911024026 242.70589 3.3410416 4.480365  81.95537 45.126743 121.64615 0 0
1409911024075 242.78973 3.4021354 4.4323826  82.04556 45.08828 121.65432 0 0
1409911024206 242.45604 3.2485025 4.436406  81.75184 45.172344 121.58565 0 0
1409911024223 242.01636 2.9792838 4.4034505  81.28031 45.29625 121.52729 0 0
1409911024342 242.1198 3.055143 4.422409  81.38119 45.274532 121.541275 0 0
1409911024390 242.21985 3.1153646 4.44862  81.489 45.249844 121.55961 0 0
1409911024518 242.20927 3.181758 4.477591  81.52797 45.24651 121.539505 0 0
1409911024555 242.34724 3.1545444 4.453138  81.58802 45.223125 121.58422 0 0
1409911024660 242.4012 3.1030078 4.4501953  81.589584 45.227238 121.615234 0 0
1409911024723 242.50015 3.1690104 4.433112  81.695274 45.19021 121.62448 0 0
1409911024821 242.59541 3.2771876 4.462604  81.83459 45.159973 121.62935 0 0
1409911024869 242.68484 3.246237 4.4242706  81.86535 45.139503 121.66187 0 0
1409911024987 242.75969 3.30931 4.432982  81.95447 45.1181 121.67177 0 0
1409911025043 242.90791 3.4307942 4.4558463  82.128426 45.075 121.68375 0 0
1409911025258 242.33037 3.2129557 4.417096  81.641 45.195625 121.55776 0 0
1409911025294 242.18224 3.080104 4.4429946  81.43299 45.26547 121.55666 0 0
1409911025396 242.19829 3.1081772 4.43819  81.46224 45.254974 121.55435 0 0
1409911025460 242.20438 3.0919142 4.448724  81.448906 45.262188 121.5588 0 0
1409911025592 242.27525 3.0900261 4.4260416  81.495 45.24599 121.58037 0 0
1409911025631 242.45468 3.128008 4.417448  81.6372 45.200546 121.625465 0 0
1409911025729 242.51219 3.238203 4.4621096  81.74819 45.183777 121.61474 0 0
1409911025806 242.58609 3.1946223 4.426875  81.763115 45.173073 121.64383 0 0
1409911025911 242.69188 3.2670834 4.4288673  81.87964 45.13508 121.66133 0 0
1409911025982 242.80829 3.2539322 4.419779  81.945885 45.11693 121.6968 0 0
1409911026117 242.42297 3.1171615 4.386849  81.619194 45.194244 121.607216 0 0
1409911026174 242.16713 2.9895442 4.411628  81.36708 45.279064 121.572556 0 0
1409911026267 242.26381 2.9909635 4.3777084  81.414925 45.25711 121.59974 0 0
1409911026345 242.24005 2.9739063 4.3889065  81.40006 45.261017 121.59898 0 0
1409911026458 242.2661 2.9808464 4.3890624  81.403114 45.260887 121.602264 0 0
1409911026503 242.46875 3.0585806 4.3811197  81.588295 45.208176 121.6431 0 0
1409911026630 242.51532 3.0728905 4.3897266  81.63364 45.19745 121.653046 0 0
1409911026677 242.61542 3.1821225 4.405794  81.779205 45.157005 121.65461 0 0
1409911026779 242.68433 3.2201822 4.404349  81.846954 45.138306 121.6657 0 0
1409911026847 242.77907 3.1954558 4.3839846  81.8904 45.120262 121.70018 0 0
1409911026956 242.66115 3.2302084 4.3554688  81.84932 45.121326 121.65544 0 0
1409911027002 242.04599 2.953034 4.3728256  81.274506 45.290833 121.5412 0 0
1409911027132 242.09604 2.947526 4.341471  81.29099 45.277683 121.563675 0 0
1409911027171 242.16641 2.9077995 4.3658204  81.32013 45.27375 121.59013 0 0
1409911027269 242.14755 2.9016407 4.3582554  81.29501 45.281303 121.58586 0 0
1409911027344 242.23224 2.9499218 4.3484373  81.37994 45.254272 121.60068 0 0
1409911027438 242.37338 3.0215755 4.362005  81.51749 45.221172 121.62649 0 0
1409911027579 242.47745 3.0467448 4.3309374  81.6016 45.19042 121.64542 0 0
1409911027599 242.59282 3.0225 4.3310027  81.65813 45.17125 121.684166 0 0
1409911027695 242.62729 3.0226693 4.32776  81.67715 45.163593 121.69552 0 0
1409911027743 242.76265 3.0828516 4.3297524  81.80587 45.131798 121.721794 0 0
1409911027851 242.82797 3.1541536 4.3225913  81.90074 45.096718 121.72529 0 0
1409911027899 242.08218 2.7889452 4.293138  81.19651 45.288986 121.5843 0 0
1409911028001 242.02391 2.7245834 4.292357  81.10169 45.316277 121.591095 0 0
1409911028066 242.12079 2.7466147 4.287526  81.17221 45.298904 121.61708 0 0
1409911028104 242.19829 2.80931 4.3040495  81.26465 45.275936 121.62294 0 0
1409911028264 242.1713 2.7870312 4.3050523  81.2399 45.280598 121.61901 0 0
1409911028303 242.38959 2.873633 4.328802  81.42642 45.23487 121.6643 0 0
1409911028392 242.40729 2.8692708 4.290664  81.429665 45.223778 121.66758 0 0
1409911028498 242.51036 2.9660156 4.3309245  81.57081 45.19591 121.67307 0 0
1409911028578 242.75287 3.3373177 4.335703  81.96693 45.083725 121.660706 0 0
1409911028684 243.01282 3.9697526 4.3952603  82.55688 44.92789 121.59555 0 0
1409911028741 242.82933 5.128815 4.30875  83.262344 44.698647 121.26565 0 0
1409911028848 242.72697 5.597435 4.270078  83.48172 44.62417 121.14167 0 0
1409911028900 243.04344 7.1211977 4.2371616  84.573 44.284924 120.899765 0 0
1409911028992 243.39786 8.594752 4.5216537  85.82549 43.970207 120.6632 0 0
1409911029089 242.09865 9.19306 3.809492  85.595314 43.834843 120.052444 0 0
1409911029234 241.40349 13.030066 3.9161067  87.54938 43.243046 118.90938 0 0
1409911029284 240.0189 16.3506 3.4632032  88.94199 42.571823 117.676956 0 0
1409911029381 240.66469 19.356445 3.5389063  90.96612 42.034843 117.253044 0 0
1409911029452 237.92052 16.007486 2.3726823  87.74081 42.473854 117.00542 0 0
1409911029568 238.56839 16.776041 2.2823439  88.3869 42.287422 117.04315 0 0
1409911029655 238.21484 10.678542 1.7698177  84.40774 43.276928 118.19409 0 0
1409911029731 237.66875 6.583086 2.0316668  81.53793 44.247604 118.95419 0 0
1409911029804 239.61688 4.183216 2.670716  81.013565 44.743595 120.215546 0 0
1409911029905 240.38547 3.8959115 2.5934765  80.95655 44.814453 120.595856 0 0
1409911030006 241.3349 3.676953 3.1086848  81.356735 44.886692 121.0068 0 0
1409911030077 241.24661 3.4646094 3.2497396  81.183945 44.970287 121.0294 0 0
1409911030221 241.24948 3.265573 3.238047  81.03698 45.01206 121.074425 0 0
1409911030334 242.14526 2.5573437 3.4720833  80.922134 45.167213 121.585106 0 0
1409911030379 242.07152 2.2805598 3.4632032  80.640236 45.2481 121.62672 0 0
1409911030517 242.08432 2.1180599 3.3990235  80.50064 45.269505 121.66399 0 0
1409911030582 241.84839 2.061862 3.3820183  80.3459 45.30552 121.59974 0 0
1409911030675 241.34161 1.8795964 3.4082162  79.88182 45.447655 121.493675 0 0
1409911030758 242.29567 2.1091406 3.5741668  80.53403 45.344376 121.81661 0 0
1409911030858 242.36115 2.2439713 3.6126952  80.67333 45.315548 121.79789 0 0
1409911030915 242.26765 2.1630077 3.591315  80.551796 45.343933 121.78794 0 0
1409911031055 242.28062 2.1615884 3.6033983  80.55836 45.34315 121.79091 0 0
1409911031092 242.48245 2.161354 3.602565  80.6826 45.307526 121.84375 0 0
1409911031202 242.54437 2.2614844 3.6060677  80.80395 45.27677 121.842316 0 0
1409911031260 242.66167 2.2495053 3.7048438  80.87319 45.274296 121.87065 0 0
1409911031364 242.7113 2.2692318 3.697409  80.91685 45.262684 121.883675 0 0
1409911031417 242.74657 2.2980077 3.680573  80.97793 45.237812 121.87906 0 0
1409911031544 242.2527 2.0817838 3.6329167  80.49965 45.35862 121.78667 0 0
1409911031594 242.17574 1.9855468 3.5391667  80.368454 45.388515 121.810234 0 0
1409911031686 242.28192 2.0990496 3.556901  80.52939 45.344246 121.81088 0 0
1409911031763 242.22891 2.013112 3.5658853  80.44212 45.375626 121.81469 0 0
1409911031867 242.27687 2.0039322 3.5449088  80.46055 45.362473 121.831566 0 0
1409911031922 242.45792 2.0052865 3.5238802  80.56889 45.326668 121.88068 0 0
1409911032042 242.53203 2.0339844 3.569388  80.64905 45.313908 121.895 0 0
1409911032090 242.57724 1.9544531 3.6266277  80.63582 45.31086 121.91727 0 0
1409911032196 242.62344 1.9939063 3.450651  80.66301 45.282238 121.93479 0 0
1409911032280 242.7538 1.9679427 3.8204427  80.76133 45.308647 121.960365 0 0
1409911032391 242.10469 1.8416406 3.57819  80.2177 45.420364 121.802185 0 0
1409911032431 242.1026 1.8602865 3.6305468  80.21431 45.43599 121.80935 0 0
1409911032572 242.12593 1.8299088 3.6001692  80.1976 45.433125 121.823 0 0
1409911032627 242.14114 1.8380729 3.591745  80.2168 45.42617 121.82333 0 0
1409911032662 242.17885 1.8390495 3.6068358  80.23858 45.423256 121.83325 0 0
1409911032747 242.23703 1.8500651 3.60181  80.28482 45.41232 121.84458 0 0
1409911032827 242.3851 1.8842969 3.5935938  80.409195 45.37328 121.881905 0 0
1409911032934 242.43396 1.9480338 3.6153126  80.503 45.349636 121.87995 0 0
1409911032995 242.5301 1.9684635 3.616276  80.58522 45.328125 121.89687 0 0
1409911033089 242.54385 1.9954166 3.608646  80.61708 45.31526 121.89549 0 0
1409911033154 241.92265 1.787487 3.5598829  80.05604 45.45995 121.76266 0 0
1409911033267 241.9287 1.75181 3.5623567  80.02025 45.47284 121.78123 0 0
1409911033329 241.98912 1.7467318 3.5595963  80.05152 45.463646 121.798935 0 0
1409911033438 241.98422 1.741901 3.5551822  80.048584 45.461796 121.79828 0 0
1409911033526 242.08678 1.7231901 3.5622005  80.08758 45.45492 121.82737 0 0
1409911033639 242.22797 1.7840104 3.5475912  80.22997 45.40414 121.85453 0 0
1409911033671 242.28479 1.7015364 3.5505989  80.21127 45.40896 121.88771 0 0
